發生時間,發生地點,死亡受傷人數,車種,經度,緯度
109年08月01日 22時29分57秒,雲林縣口湖鄉崙中村中興路二段,死亡1;受傷1,自用-小客車;普通重型-機車,120.163914,23.627719
109年08月02日 02時22分00秒,新北市蘆洲區新北市蘆洲區忠孝路88號與忠孝路90巷,死亡1;受傷0,自用-小貨車(含客、貨兩用);行人-人,121.471517,25.085780
109年08月02日 11時13分00秒,桃園市龍潭區龍平路0309880號電桿附近,死亡1;受傷0,自用-小客車;行人-人,121.224978,24.885386
109年08月02日 18時44分00秒,新北市樹林區新北市樹林區德和街17巷與德和街,死亡1;受傷0,腳踏自行車-慢車,121.424782,24.984329
109年08月02日 20時03分00秒,臺中市梧棲區與信義中排產業道路口,死亡1;受傷0,普通重型-機車;民營客運-大客車,120.531976,24.228812
109年08月03日 00時02分34秒,花蓮縣花蓮市美工六街西側 / 花蓮縣花蓮市精美路西側,死亡1;受傷1,自用-小客車;腳踏自行車-慢車,121.628265,24.013353
109年08月03日 07時28分00秒,雲林縣虎尾鎮新興里虎尾圓環,死亡1;受傷0,自用-小貨車(含客、貨兩用);普通輕型-機車,120.437633,23.710098
109年08月03日 11時53分00秒,雲林縣土庫鎮西平里雲105公路西平25北9北5K1547HE60號電桿旁路口,死亡1;受傷0,自用-小貨車(含客、貨兩用);普通重型-機車,120.348693,23.715798
109年08月03日 17時19分00秒,雲林縣北港鎮好收里155公路與雲165公路口,死亡1;受傷1,自用-小客車;行人-人;其他人-人,120.276527,23.601106
109年08月03日 17時28分00秒,臺中市西屯區福恩里臺灣大道四段 / 臺中市西屯區福恩里東大路一段,死亡1;受傷0,普通重型-機車;民營公車-大客車,120.602761,24.182670
109年08月03日 19時23分00秒,雲林縣西螺鎮河南里埔心路220號,死亡1;受傷0,普通重型-機車,120.434746,23.797249
109年08月03日 23時32分37秒,南投縣埔里鎮台21線 50公里500.0公尺處,死亡1;受傷0,行人-人;自用-小貨車(含客、貨兩用),120.934603,23.944587
109年08月04日 02時55分00秒,新北市板橋區新北市板橋區華江一路與華江九路附近,死亡1;受傷0,普通重型-機車,121.470823,25.034292
109年08月04日 16時28分00秒,雲林縣莿桐鄉四合村后埔43號前,死亡1;受傷0,腳踏自行車-慢車;自用-大貨車,120.533077,23.776198
109年08月06日 15時10分00秒,臺南市永康區永安路永安橋上,死亡1;受傷0,自用-大貨車;普通重型-機車,120.239503,23.051270
109年08月06日 20時55分00秒,嘉義縣太保市崙頂里168線17.2公里,死亡1;受傷0,普通重型-機車,120.311929,23.457251
109年08月06日 22時10分00秒,雲林縣斗六市國道3號 263公里100.0公尺處南側向中線,死亡2;受傷0,自用-小客車;自用-小貨車(含客、貨兩用);自用-小客車;自用-小客車;乘客-人,120.594499,23.688259
109年08月06日 23時45分00秒,臺南市安南區安明路4段口 / 臺南市安南區安明路4段,死亡1;受傷0,普通重型-機車;營業用-曳引車,120.135245,23.076369
109年08月07日 16時05分04秒,南投縣埔里鎮一心里西安路三段167巷電桿(太平枝38分15G8915HA57),死亡1;受傷0,行人-人;自用-小貨車(含客、貨兩用),120.928948,24.021128
109年08月07日 20時40分00秒,臺中市太平區新平路三段180號前0.0公尺,死亡1;受傷0,自用-小客車;自用-小客車;普通重型-機車;其他人-人;其他人-人,120.722051,24.152400
109年08月08日 00時10分45秒,花蓮縣壽豐鄉台11線 27公里500.0公尺處,死亡1;受傷1,普通重型-機車;乘客-人,121.575671,23.813368
109年08月08日 00時43分54秒,南投縣草屯鎮復興里碧山路710巷口,死亡1;受傷1,普通重型-機車;自用-小客車;乘客-人,120.671028,23.977034
109年08月08日 07時51分00秒,彰化縣福興鄉福寶村新生路49-61號前0.0公尺前,死亡1;受傷0,動力機械-其他車;普通重型-機車,120.544500,24.077500
109年08月08日 10時30分00秒,臺中市清水區西寧里西寧路69號前0.0公尺,死亡1;受傷0,自用-小客車;普通重型-機車,120.565891,24.268636
109年08月08日 11時53分10秒,桃園市大園區桃24線與後厝里11鄰路口,死亡1;受傷0,自用-小貨車(含客、貨兩用);普通重型-機車,121.208080,25.084545
109年08月08日 12時55分00秒,屏東縣萬丹鄉後村村南北路一段口 / 屏東縣萬丹鄉後村村後庄路口,死亡1;受傷2,普通重型-機車;普通重型-機車;乘客-人,120.466744,22.574730
109年08月08日 16時20分00秒,屏東縣南州鄉萬華路35號前0.0公尺,死亡1;受傷0,普通重型-機車;自用-小客車,120.503569,22.465222
109年08月09日 04時07分00秒,臺南市安南區台江大道與育英街(台江大道燈桿83),死亡1;受傷0,普通重型-機車,120.157718,23.062342
109年08月09日 05時05分56秒,雲林縣斗南鎮南昌里南昌路北側 / 雲林縣斗南鎮圓環街,死亡1;受傷1,普通重型-機車;腳踏自行車-慢車,120.477197,23.674317
109年08月09日 07時50分00秒,新北市新莊區新北市新莊區重新堤外道路10K+700,死亡1;受傷0,大型重型1(550C.C.以上)-機車,121.453971,25.033547
109年08月09日 09時57分00秒,屏東縣枋山鄉台26線 5公里南側向內側,死亡1;受傷0,普通重型-機車;自用-小客車,120.696202,22.167087
109年08月09日 12時30分00秒,臺南市安平區安平路138號前對向機慢車優先車道上,死亡1;受傷2,行人-人;普通重型-機車;乘客-人,120.182942,22.998241
109年08月09日 13時01分00秒,臺中市北屯區同榮里崇德十九路 / 臺中市北屯區同榮里榮德路,死亡1;受傷1,普通重型-機車;自用-小客車,120.668271,24.198255
109年08月09日 16時51分00秒,嘉義縣太保市港尾里台18線4.3K往西,死亡1;受傷0,自用-小客車;普通重型-機車,120.355077,23.483148
109年08月09日 19時55分23秒,花蓮縣光復鄉中山路一段與農場路口,死亡1;受傷1,普通重型-機車;自用-小貨車(含客、貨兩用);乘客-人,121.406228,23.630513
109年08月10日 06時21分19秒,臺南市官田區南廍里南318線2.5公里(東向),死亡1;受傷0,普通重型-機車;自用-小客車,120.305040,23.213117
109年08月10日 08時02分17秒,臺南市善化區文正里進學路口 / 臺南市善化區文正里光復路口,死亡1;受傷0,營業用-半聯結車;腳踏自行車-慢車,120.288501,23.137615
109年08月10日 10時19分00秒,花蓮縣吉安鄉知卡宣大道1段口 / 花蓮縣吉安鄉南濱路1段口,死亡1;受傷0,普通重型-機車;自用-大貨車,121.592359,23.940617
109年08月10日 14時27分00秒,彰化縣芳苑鄉文津村功湖路草湖段 / 彰化縣芳苑鄉文津村草崙路13巷,死亡1;受傷1,普通重型-機車;自用-小貨車(含客、貨兩用),120.368232,23.959726
109年08月11日 06時16分00秒,彰化縣彰化市桃源里虎崗路附近 / 彰化縣彰化市桃源里環山路,死亡1;受傷0,普通重型-機車,120.544500,24.077500
109年08月11日 09時20分00秒,屏東縣東港鎮船頭路與大東路331巷口,死亡1;受傷0,普通重型-機車;營業用-曳引車,120.467188,22.461323
109年08月11日 15時46分00秒,臺中市南屯區豐樂里永春東路892號前0.0公尺,死亡1;受傷2,自用-小客車;行人-人;行人-人;自用-小客車;自用-小客車,120.640065,24.134841
109年08月11日 19時25分00秒,宜蘭縣蘇澳鎮中山路2段西側 / 宜蘭縣蘇澳鎮中山路2段北側,死亡1;受傷1,營業用-曳引車;普通重型-機車;乘客-人,121.827038,24.607961
109年08月12日 06時11分00秒,桃園市八德區興豐路口 / 桃園市八德區建安街口,死亡1;受傷1,普通重型-機車;自用-小客車;乘客-人,121.321577,24.950481
109年08月12日 10時50分00秒,臺東縣成功鎮台11線 112公里100.0公尺處北側向中內,死亡1;受傷1,大型重型1(550C.C.以上)-機車;自用-小貨車(含客、貨兩用),121.384876,23.110432
109年08月12日 14時32分00秒,新北市三重區新北市三重區力行路與永福街,死亡1;受傷0,普通重型-機車;自用-小貨車(含客、貨兩用),121.484434,25.068983
109年08月12日 19時03分00秒,屏東縣萬丹鄉崙頂村萬順路2段口 / 屏東縣萬丹鄉崙頂村崙中路口,死亡1;受傷1,自用-小客車;腳踏自行車-慢車,120.464542,22.586396
109年08月12日 20時28分40秒,苗栗縣通霄鎮國道3號 146公里600.0公尺處北側向外側,死亡1;受傷1,營業用-大貨車;乘客-人,120.703645,24.489687
109年08月12日 22時21分00秒,臺中市東區東信里樂業路466號前0.0公尺,死亡1;受傷0,普通重型-機車;自用-小客車,120.707031,24.136402
109年08月13日 05時50分00秒,基隆市安樂區基金三路71-1號前0.0公尺,死亡1;受傷0,行人-人;自用-小客車,121.696910,25.154059
109年08月13日 08時18分00秒,新北市中和區新北市中和區景安路140號與景安路,死亡1;受傷0,普通重型-機車;計程車-小客車,121.505044,24.994222
109年08月13日 20時01分00秒,臺中市大甲區庄美里經國路342號前0.0公尺,死亡1;受傷1,行人-人;普通重型-機車,120.617248,24.346394
109年08月14日 04時46分00秒,臺中市中區大墩里臺灣大道一段 / 臺中市中區大墩里三民路,死亡1;受傷1,行人-人;自用-小客車,120.679550,24.142499
109年08月14日 04時51分00秒,高雄市鳥松區球場路 / 高雄市鳥松區山腳路,死亡1;受傷1,自用-小客車;普通重型-機車,120.342833,22.657622
109年08月14日 23時31分00秒,臺中市南區福順里復興路 / 臺中市南區福順里美村路,死亡1;受傷0,計程車-小客車,120.663855,24.124833
109年08月15日 07時53分00秒,彰化縣福興鄉社尾村柳橋路6段 / 彰化縣福興鄉社尾村番花路2段,死亡1;受傷1,普通重型-機車;普通重型-機車,120.444488,24.027822
109年08月15日 12時00分00秒,屏東縣屏東市自由路口 / 屏東縣屏東市民貴二街口,死亡1;受傷1,普通重型-機車;普通重型-機車,120.496866,22.675028
109年08月15日 12時34分44秒,臺南市永康區埔東街16號前0.0公尺,死亡1;受傷0,自用-小客車;普通重型-機車,120.256566,23.032524
109年08月15日 13時41分40秒,雲林縣二崙鄉湳仔村156縣道路16k處,死亡1;受傷2,自用-小客車;乘客-人;乘客-人,120.410520,23.749602
109年08月15日 17時13分00秒,新北市板橋區新北市板橋區環漢路4段568號,死亡1;受傷1,普通重型-機車;普通重型-機車;乘客-人,121.434483,24.988451
109年08月15日 22時45分00秒,臺東縣臺東市浙江路口 / 臺東縣臺東市開封街口,死亡1;受傷0,普通重型-機車;自用-小客車,121.149254,22.763538
109年08月16日 05時59分06秒,新竹市香山區中華路六段附近 / 新竹市香山區內湖路附近,死亡1;受傷2,普通重型-機車;普通重型-機車;乘客-人,120.906264,24.746104
109年08月16日 10時54分00秒,高雄市前鎮區國道1號 374公里400.0公尺處南側向交流道,死亡1;受傷0,營業用-大貨車,120.315947,22.577168
109年08月16日 20時05分00秒,彰化縣田中鎮龍潭里大社路1段 / 彰化縣田中鎮龍潭里大社南路,死亡1;受傷1,普通重型-機車;腳踏自行車-慢車,120.575378,23.868906
109年08月16日 23時08分53秒,雲林縣口湖鄉台17線北上102.5公里處,死亡1;受傷0,腳踏自行車-慢車;自用-小客車,120.150282,23.580983
109年08月16日 23時54分00秒,澎湖縣西嶼鄉澎2號道起點前200公尺處道路(小門段),死亡1;受傷0,自用-小貨車(含客、貨兩用);行人-人,119.519387,23.649830
109年08月17日 04時44分00秒,臺南市柳營區小腳腿142-10號前0.0公尺附近,死亡1;受傷0,普通重型-機車,120.355770,23.293674
109年08月17日 16時18分00秒,新竹市東區食品路141巷與食品路口,死亡1;受傷1,普通輕型-機車;大型重型2(250-550C.C.)-機車,120.977674,24.796726
109年08月18日 00時03分00秒,高雄市旗津區旗津一路115號碼頭管制站對面VCT-20路燈前處,死亡1;受傷0,大型重型1(550C.C.以上)-機車,120.313087,22.554600
109年08月18日 00時12分48秒,新竹市北區東大路、北大路,死亡1;受傷0,普通重型-機車;自用-小客車,120.969935,24.810960
109年08月18日 07時50分00秒,高雄市阿蓮區頂安街419號前0.0公尺前,死亡1;受傷1,普通重型-機車;腳踏自行車-慢車,120.310600,22.889840
109年08月18日 07時56分00秒,臺中市神岡區豐洲里東洲路45號前0.0公尺,死亡1;受傷1,動力機械-其他車;普通重型-機車;乘客-人,120.711393,24.261901
109年08月18日 10時11分00秒,新北市三芝區新北市三芝區北7線道3.5K,死亡1;受傷0,自用-大貨車,121.503844,25.257621
109年08月18日 13時52分00秒,桃園市蘆竹區山外路前0.0公尺,死亡1;受傷0,普通重型-機車;營業用-大貨車,121.294507,25.081514
109年08月18日 15時45分00秒,彰化縣社頭鄉湳底村湳底路前 / 彰化縣社頭鄉湳底村東彰路7段,死亡1;受傷0,普通重型-機車;自用-小貨車(含客、貨兩用),120.570644,23.911101
109年08月19日 08時12分00秒,臺中市豐原區中陽里向陽路 / 臺中市豐原區中陽里直興街,死亡1;受傷0,普通重型-機車;自用-小客車,120.726913,24.251597
109年08月19日 13時14分00秒,嘉義縣新港鄉月潭村166線與159線路口,死亡1;受傷1,自用-曳引車;腳踏自行車-慢車;乘客-人,120.355925,23.523335
109年08月20日 05時35分00秒,高雄市小港區中山四路前0.0公尺,死亡1;受傷0,普通重型-機車,120.338266,22.570004
109年08月20日 11時26分00秒,嘉義市東區興南里興業東路52號前0.0公尺前,死亡1;受傷1,普通重型-機車;普通重型-機車,120.455581,23.481819
109年08月20日 12時05分00秒,新北市鶯歌區新北市鶯歌區三鶯橋道路207810燈桿,死亡1;受傷0,營業用-曳引車;普通重型-機車,121.350000,24.950000
109年08月20日 15時58分22秒,臺南市後壁區台一線與南84線路口(台一線280.6公里處),死亡2;受傷0,普通重型-機車;營業用-半聯結車;乘客-人,120.371522,23.383352
109年08月21日 00時17分00秒,桃園市中壢區三民路1段69號前0.0公尺,死亡1;受傷1,自用-小客車;自用-小客車;自用-小客車;營業用-小貨車(含客、貨兩用);自用-小客車;自用-小客車;乘客-人,121.195765,24.959128
109年08月21日 07時55分00秒,臺中市清水區電桿(楊厝枝240左分17)附近,死亡1;受傷0,自用-大貨車;普通重型-機車,120.636325,24.276591
109年08月21日 09時14分50秒,南投縣名間鄉武東巷24號,死亡1;受傷0,自用-小貨車(含客、貨兩用);自用-小貨車(含客、貨兩用),120.656538,23.859106
109年08月21日 11時29分00秒,南投縣南投市平山二路、平山一路三街口,死亡1;受傷0,普通重型-機車;自用-小客車,120.672678,23.919450
109年08月21日 14時55分00秒,臺東縣臺東市中興路6段137號附近,死亡1;受傷0,自用-小客車;普通重型-機車,121.065786,22.768221
109年08月22日 11時06分52秒,新竹縣新豐鄉台61線62K平面道路北上車道,死亡1;受傷0,自用-小貨車(含客、貨兩用),120.978951,24.928765
109年08月22日 19時40分00秒,彰化縣彰化市香山里彰興路2段270號前0.0公尺,死亡1;受傷0,普通重型-機車,120.592229,24.088871
109年08月23日 01時30分00秒,基隆市安樂區基隆市安樂區基金二路51號路燈編號67510號前,死亡1;受傷0,普通重型-機車,121.701986,25.144293
109年08月23日 03時05分00秒,彰化縣溪州鄉西畔村西斗路265號前0.0公尺前,死亡1;受傷0,普通重型-機車,120.537378,23.837930
109年08月23日 10時08分00秒,高雄市鳥松區神農路 / 高雄市鳥松區大同路,死亡1;受傷0,自用-小客車;普通重型-機車,120.381200,22.658710
109年08月23日 17時27分05秒,屏東縣枋寮鄉玉泉村沿山公路南側 / 屏東縣枋寮鄉玉泉村農場路西側,死亡1;受傷0,自用-小客車;普通重型-機車,120.605920,22.427811
