發生時間,發生地點,死亡受傷人數,車種
102年05月22日 15時25分,南投縣仁愛鄉南豐村中正路台14線73公里500公尺處東向路肩車道,死亡1;受傷0,普通重型-機車
102年05月23日 01時36分,臺南市將軍區鯤鯓里南26線2公里900公尺(鯤鯓高幹105號)(附近)南26線2公里900公尺處東向外側車道,死亡1;受傷0,普通重型-機車
102年05月23日 12時49分,屏東縣屏東市文明里上海路信義路(口)中正國小(附近),死亡1;受傷0,自用-小客車;普通重型-機車
102年05月23日 13時30分,彰化縣大村鄉彰化縣大村鄉過溝村過溝三巷後火車站轉彎處,死亡1;受傷0,普通重型-機車
102年05月23日 20時10分,桃園縣觀音鄉中山路一段金橋路(口)口(附近),死亡1;受傷0,自用-小客車;行人-人
102年05月23日 21時49分,新北市五股區登林路91號前0.0公尺數,死亡2;受傷0,普通重型-機車;營業用-小貨車;普通重型-機車
102年05月23日 23時44分,新竹縣關西鎮國道三號81公里900公尺處北向中線車道,死亡1;受傷2,自用-小客車;營業用-半聯結車;自用-小客車;自用-小客車;自用-小客車;自用-小客車
102年05月24日 04時00分,雲林縣莿桐鄉大美里溪美路台糖鐵道路口(附近),死亡1;受傷0,自用-小貨車
102年05月24日 06時15分,彰化縣竹塘鄉彰化縣竹塘鄉五庄村臺19線電線桿編號埤竹高幹81號前,死亡1;受傷0,普通重型-機車
102年05月24日 15時35分,高雄市岡山區岡山北路114號前,死亡1;受傷0,普通重型-機車
102年05月25日 19時14分,南投縣草屯鎮北投里史館路北投土地公廟前(附近),死亡1;受傷0,普通重型-機車;其他慢車-慢車
102年05月26日 03時00分,臺北市北投區陽金公路第2燈桿,死亡1;受傷0,大型重型1-機車
102年05月26日 08時56分,臺中市東區旱溪西路一段523巷旱溪西路(口),死亡1;受傷1,普通重型-機車;普通重型-機車
102年05月26日 16時50分,彰化縣花壇鄉彰化縣花壇鄉彰員路1段180號(三家所),死亡1;受傷1,普通重型-機車;行人-人
102年05月26日 19時00分,南投縣國姓鄉大長路589-7號前(附近),死亡1;受傷1,普通重型-機車;自用-小貨車;自用-小貨車;普通重型-機車
102年05月26日 19時52分,彰化縣秀水鄉彰化縣秀水鄉馬興村馬鳴路與永興巷往東約40公尺處,死亡1;受傷0,普通重型-機車
102年05月27日 12時16分,新北市土城區擺接堡路前0.0公尺數3.14K往三峽(附近),死亡1;受傷0,普通重型-機車
102年05月27日 12時55分,臺東縣金峰鄉賓茂村往東太陽溫泉右轉1.6公里處產業道路(附近),死亡1;受傷0,普通重型-機車
102年05月27日 17時43分,桃園縣新屋鄉九斗村中華南路一段桃102線路口(附近),死亡1;受傷2,自用-小客車;普通重型-機車;普通重型-機車;普通重型-機車
102年05月28日 08時55分,臺中市后里區國道一號159公里500公尺處北向中線車道,死亡1;受傷1,自用-小貨車;自用-小貨車
102年05月28日 13時15分,新竹縣新埔鎮下寮里新湖路新竹縣新埔鎮下寮里新胡路15.4公里處(北向南)(附近)新竹縣新埔鎮下寮里新胡路15.4公里處(北向南),死亡1;受傷0,自用-小客車;普通重型-機車;自用-小客車
102年05月28日 13時20分,宜蘭縣冬山鄉鹿得路鹿得五路(口)宜33-10公里800公尺處南向中線車道,死亡1;受傷0,普通重型-機車;自用-小客車
102年05月28日 13時36分,新竹縣湖口鄉工業四路光復北路(口),死亡1;受傷1,自用-小貨車;自用-小貨車
102年05月29日 04時50分,屏東縣竹田鄉鳳明村鳳明路段(附近),死亡1;受傷0,自用-小客車;行人-人
102年05月29日 05時34分,嘉義縣民雄鄉北斗村正大路與新庄子路口(附近),死亡1;受傷1,普通重型-機車;普通重型-機車
102年05月29日 07時40分,彰化縣田中鎮彰化縣田中鎮員集路3段170巷口,死亡1;受傷0,自用-小客車;行人-人
102年05月29日 07時45分,臺南市鹽水區橋南里忠孝路與南太路口(附近),死亡1;受傷0,營業用-半聯結車;腳踏自行車-慢車
102年05月29日 09時20分,臺中市豐原區豐原大道六段三豐路(口),死亡1;受傷0,自用-大貨車;普通重型-機車
102年05月29日 15時21分,臺南市楠西區照興里(曾文1號橋)(附近)174線55公里500公尺處東向路肩車道,死亡1;受傷2,自用-小客車;行人-人;行人-人;行人-人
102年05月29日 17時32分,臺中市東勢區中嵙里東崎路三段417巷東崎路(口),死亡1;受傷0,自用-小客車;普通重型-機車
102年05月29日 18時24分,桃園縣龜山鄉萬壽路二段中興路(口)S10205327龜山所(附近),死亡1;受傷2,普通重型-機車;普通重型-機車;自用-小客車;普通重型-機車
102年05月29日 20時50分,屏東縣滿州鄉永靖村舊公路段(200線10.5公里)(附近),死亡1;受傷1,普通重型-機車;普通重型-機車
102年05月30日 05時10分,雲林縣斗南鎮大業路德業路(口)(新光所)(附近),死亡1;受傷0,腳踏自行車-慢車;自用-小客車
102年05月30日 17時35分,雲林縣台西鄉五港村台17線、五港路口(附近)台17線87公里0公尺處西向內側車道,死亡1;受傷0,自用-小客車;普通重型-機車
102年05月30日 20時00分,臺中市新社區興安路18之11號,死亡1;受傷0,自用-小客車;行人-人
102年05月31日 01時35分,高雄市楠梓區高楠公路水管路口以北30公尺處,死亡1;受傷0,普通重型-機車
102年05月31日 02時30分,高雄市前金區中正四路河東路口,死亡1;受傷0,普通重型-機車;計程車-小客車
102年05月31日 03時56分,新北市五股區中興路三段前0.0公尺數新五路(口)路口(附近),死亡1;受傷0,自用-小客車;其他人-人
102年05月31日 04時30分,臺中市西屯區中清路277之1號對面(附近),死亡1;受傷0,普通重型-機車;自用-小客車
102年05月31日 09時05分,臺中市北屯區東山路二段96-8號,死亡1;受傷0,自用-小客車
102年05月31日 16時00分,屏東縣萬丹鄉四維村丹榮路與四維東路口(附近),死亡1;受傷0,自用-小貨車;普通重型-機車
102年05月31日 18時17分,彰化縣埔鹽鄉彰化縣埔鹽鄉新水村大新路與番金路口,死亡1;受傷0,自用-小客車;普通重型-機車
102年06月01日 00時47分,新北市新店區安康路二段310號前0.0公尺數對面(附近),死亡1;受傷0,普通重型-機車
102年06月01日 02時50分,臺中市神岡區國道四號11公里300公尺處東向輔助車道,死亡1;受傷0,自用-小客車
102年06月01日 08時55分,新北市八里區關渡橋道路前0.0公尺數往淡水方向22號(附近),死亡1;受傷0,拖車(架)-其他車;普通輕型-機車
102年06月01日 09時45分,臺南市善化區文正里進學路與進學路99巷口(附近)臺19甲線23公里300公尺處南向內側車道,死亡1;受傷0,腳踏自行車-慢車;自用-小貨車
102年06月01日 09時50分,新北市永和區環河東路前0.0公尺數與永福橋引道旁(附近),死亡1;受傷2,普通重型-機車;普通重型-機車;普通重型-機車
102年06月01日 20時00分,桃園縣龜山鄉忠義路一段600號附近(S10206007)－－龜山派出所(附近),死亡1;受傷0,普通重型-機車
102年06月01日 20時59分,臺中市南屯區文心路五權西路(口),死亡1;受傷1,自用-小貨車;普通重型-機車;普通重型-機車
102年06月02日 00時25分,高雄市大寮區大寮路201號前,死亡1;受傷0,普通重型-機車;自用-小客車
102年06月02日 02時43分,嘉義市東區嘉義市東區興業東路與吳鳳南路口,死亡1;受傷0,自用-小客車;行人-人
102年06月02日 12時05分,嘉義縣中埔鄉中崙村台3線312.1公里(附近)台3線312公里100公尺處北向中內車道,死亡1;受傷0,普通重型-機車;自用-小貨車
102年06月02日 14時30分,宜蘭縣羅東鎮四維路73巷,死亡1;受傷0,行人-人;自用-小客車
102年06月02日 17時20分,臺中市沙鹿區中清路39-10號前(附近),死亡1;受傷1,自用-小客車;大型重型1-機車
102年06月03日 01時35分,臺東縣成功鎮忠孝里美山路115號前(附近)台11線107公里700公尺處北向慢車道,死亡1;受傷0,自用-小貨車
102年06月03日 06時50分,雲林縣元長鄉五塊村東木路元長139電桿前(附近),死亡1;受傷0,普通輕型-機車
102年06月03日 09時20分,花蓮縣吉安鄉光華村光華三街華城七街(口)光華所轄區(附近),死亡1;受傷0,普通輕型-機車;自用-小貨車
102年06月04日 01時25分,臺南市六甲區菁埔里臺1線300公里100公尺處南向外側車道,死亡1;受傷0,普通重型-機車
102年06月04日 03時31分,臺南市柳營區太康里臺1線291.7公里處(急水溪橋上)(附近)臺1線291公里100公尺處南向機車優先車道,死亡1;受傷1,普通重型-機車;行人-人
102年06月04日 09時56分,新北市汐止區新台五路前0.0公尺數連興街(口),死亡1;受傷0,普通重型-機車;自用-小貨車
102年06月04日 17時40分,屏東縣東港鎮大順路與船頭路(附近),死亡1;受傷1,普通重型-機車;自用-小客車;普通重型-機車
102年06月04日 20時57分,彰化縣田尾鄉彰化縣田尾鄉中山路與中正路口,死亡1;受傷0,自用-小客車;普通重型-機車
102年06月04日 22時50分,臺南市柳營區士林里柳營路二段427號(附近),死亡1;受傷0,普通重型-機車;營業用-半聯結車
102年06月05日 06時20分,臺北市松山區敦化北路4巷口,死亡1;受傷0,自用-小客車;普通重型-機車
102年06月05日 15時38分,屏東縣長治鄉交流道南下道路(茂&#27103;榔攤)(附近),死亡1;受傷0,自用-曳引車;普通重型-機車
102年06月05日 17時25分,高雄市鳥松區美庄路水管路口,死亡1;受傷0,普通重型-機車;自用-小貨車;自用-大貨車
102年06月05日 19時10分,臺中市龍井區龍崗里南崗產業道路(龍崗村路燈165號前)(附近),死亡1;受傷0,自用-小客車;普通重型-機車
102年06月06日 05時20分,基隆市七堵區國道一號4公里400公尺處北向其他車道,死亡1;受傷0,營業用-小貨車
102年06月06日 06時45分,新北市鶯歌區堤外道路前0.0公尺數2K+500(附近),死亡2;受傷0,普通重型-機車;普通重型-機車
102年06月06日 13時35分,臺南市永康區二王里忠孝路380巷20弄,死亡1;受傷3,普通重型-機車;普通重型-機車;普通重型-機車;普通重型-機車
102年06月06日 16時33分,桃園縣平鎮市平南里開封街長沙街(口),死亡1;受傷1,自用-小客車;普通重型-機車;普通重型-機車
102年06月06日 20時10分,屏東縣新埤鄉打鐵村189線21.3K處(附近),死亡1;受傷0,腳踏自行車-慢車;自用-小客車
102年06月07日 09時20分,雲林縣褒忠鄉中民村三民路與中正路口(附近),死亡1;受傷0,自用-小客車;行人-人
102年06月07日 10時45分,彰化縣彰化市彰化縣彰化市中彰快速道路北上0.65k,死亡1;受傷0,自用-小客車
102年06月07日 11時42分,花蓮縣玉里鎮花東線83公里256公尺處榮民醫院,死亡1;受傷0,行人-人;火車-其他車
102年06月07日 12時52分,苗栗縣後龍鎮大庄里12鄰苗126線與柳樹灣120之3號旁產業道路路口(附近),死亡1;受傷2,普通重型-機車;普通重型-機車;普通重型-機車
102年06月07日 19時07分,彰化縣員林鎮彰化縣員林鎮林厝里山腳路1段300號前,死亡1;受傷0,自用-大貨車;普通輕型-機車
102年06月07日 21時40分,雲林縣莿桐鄉和平路(桐北29電線桿)(附近),死亡1;受傷0,普通重型-機車;自用-小客車
102年06月08日 00時55分,苗栗縣頭份鎮自強路雙十街(口),死亡1;受傷0,行人-人;自用-小客車;自用-小客車
102年06月08日 01時30分,屏東縣佳冬鄉石光村大豐路與文化路口(附近)台一線431公里500公尺處南向外側車道,死亡2;受傷1,自用-小客車;乘客-人;乘客-人
102年06月08日 04時05分,臺中市西區民權路中華路(口),死亡1;受傷1,普通重型-機車;自用-小客車
102年06月08日 04時41分,臺南市鹽水區竹埔里無名道路電桿前(附近),死亡1;受傷1,普通重型-機車;農耕用車(或機械)-其他車
102年06月08日 05時40分,臺南市新市區西拉雅大道大順六路(口)路口內(附近),死亡1;受傷1,普通重型-機車;自用-小客車
102年06月08日 09時10分,宜蘭縣頭城鎮頭濱路一段與宜四線路口(附近)台2線140公里200公尺處南向外側車道,死亡1;受傷0,普通重型-機車;營業用-曳引車
102年06月08日 16時25分,高雄市三民區自由一路89號前,死亡1;受傷0,普通重型-機車;自用-小客車
102年06月08日 18時40分,桃園縣八德市大義里介壽路一段737號,死亡1;受傷1,普通輕型-機車;普通重型-機車
102年06月08日 19時38分,屏東縣屏東市清溪里和生路三段850號,死亡1;受傷0,自用-半聯結車;普通重型-機車
102年06月08日 22時03分,桃園縣平鎮市中豐路南勢二段南京路(口),死亡1;受傷2,普通重型-機車;普通重型-機車;普通重型-機車
102年06月08日 22時22分,彰化縣彰化市彰化縣彰化市卦山路23號前,死亡1;受傷0,自用-小客車;普通重型-機車;自用-小客車;自用-小客車
102年06月09日 10時48分,屏東縣內埔鄉興南村展興路育文路(口),死亡1;受傷1,普通重型-機車;自用-小客車;普通重型-機車
102年06月09日 18時22分,南投縣國姓鄉國姓鄉長流村投133線0K900公里處(附近),死亡1;受傷0,自用-小客車
102年06月09日 21時40分,高雄市永安區保安路59-1號前,死亡1;受傷0,自用-小客車;普通重型-機車
102年06月10日 08時36分,桃園縣桃園市玉山里玉山街438號中路派出所M10206177(附近),死亡2;受傷1,自用-小客車;普通重型-機車;普通重型-機車
102年06月10日 08時55分,嘉義市西區嘉義市西區大利街與大和街口,死亡1;受傷0,自用-小客車;普通輕型-機車
102年06月10日 17時04分,臺中市后里區眉山里四月路11-5號,死亡1;受傷0,普通重型-機車
102年06月10日 19時12分,雲林縣斗六市仁義路(台三線257公里南下)(附近)台三線256公里990公尺處南向外側車道,死亡1;受傷0,營業用-半聯結車;普通重型-機車
102年06月11日 00時25分,臺中市大里區中興路一段52號,死亡1;受傷0,普通重型-機車;自用-小貨車
102年06月11日 01時30分,新竹縣寶山鄉國道一號98公里320公尺處北向中外車道,死亡1;受傷5,民營客運-大客車;營業用-半聯結車;自用-大貨車;民營客運-大客車;民營客運-大客車;民營客運-大客車;民營客運-大客車;民營客運-大客車
