發生時間,發生地點,死亡受傷人數,車種
104年02月14日 08時40分00秒,高雄市苓雅區五福一路 / 高雄市苓雅區和平一路口,死亡1;受傷0,自用-小客車;大型重型2(250-550C.C.)-機車
104年02月14日 12時47分00秒,彰化縣和美鎮,死亡1;受傷0,腳踏自行車-慢車;營業用-大貨車
104年02月14日 13時30分00秒,臺中市中區綠川里建國路 / 臺中市中區綠川里綠川東街,死亡1;受傷0,自用-小客車;行人-人;自用-小客車
104年02月14日 14時30分00秒,新竹縣橫山鄉沙坑村中豐路三段203號前0.0公尺,死亡1;受傷0,自用-小貨車(含客、貨兩用);普通重型-機車
104年02月14日 14時55分00秒,臺北市信義區松信路前0.0公尺,死亡1;受傷0,自用-小貨車(含客、貨兩用);行人-人
104年02月14日 19時09分00秒,嘉義縣義竹鄉嘉25線3.3公里處,死亡1;受傷1,普通重型-機車;行人-人
104年02月14日 19時58分00秒,嘉義縣大林鎮旁,死亡1;受傷0,行人-人;自用-小客車
104年02月14日 20時00分00秒,臺南市安南區總安街一段前0.0公尺,死亡1;受傷0,普通重型-機車
104年02月14日 20時55分00秒,新竹縣新豐鄉建興路二段501號前0.0公尺,死亡1;受傷1,普通輕型-機車;其他人-人;自用-小客車
104年02月15日 14時20分00秒,臺南市永康區王行里中山北路1023號前0.0公尺,死亡1;受傷0,自用-小貨車(含客、貨兩用);普通重型-機車
104年02月15日 21時15分00秒,彰化縣溪湖鎮大溪路1段前0.0公尺,死亡1;受傷1,普通重型-機車;行人-人;自用-小客車
104年02月16日 13時15分00秒,桃園市平鎮區民族路二段167號前0.0公尺,死亡1;受傷0,自用-小客車
104年02月16日 18時20分00秒,高雄市林園區鳳林路三段 / 高雄市林園區潭平路口,死亡1;受傷0,腳踏自行車-慢車;自用-小客車
104年02月17日 06時21分00秒,新北市土城區擺接堡路前0.0公尺,死亡2;受傷0,普通重型-機車;乘客-人
104年02月17日 18時29分00秒,臺北市中正區,死亡1;受傷0,行人-人;自用-小貨車(含客、貨兩用)
104年02月17日 18時59分00秒,花蓮縣新城鄉嘉里三街145號前0.0公尺,死亡1;受傷0,自用-小客車;行人-人
104年02月18日 07時35分00秒,基隆市仁愛區仁五路 / 基隆市仁愛區愛二路,死亡1;受傷2,普通重型-機車;行人-人;乘客-人
104年02月18日 08時41分00秒,屏東縣東港鎮台17 258公里1.0公尺處北向內側,死亡1;受傷0,腳踏自行車-慢車;自用-小貨車(含客、貨兩用)
104年02月18日 12時25分00秒,高雄市大樹區興田路前0.0公尺,死亡1;受傷0,自用-大貨車;普通重型-機車
104年02月18日 13時29分00秒,嘉義縣六腳鄉台19 81公里600.0公尺處南向內側,死亡1;受傷1,自用-小客車;腳踏自行車-慢車
104年02月18日 15時18分00秒,臺北市大安區,死亡1;受傷0,自用-小客車;普通重型-機車
104年02月18日 22時50分00秒,彰化縣彰化市國道3號 200公里600.0公尺處北向內側,死亡1;受傷4,自用-小客車;自用-小客車;自用-小客車;乘客-人;乘客-人;自用-小客車
104年02月19日 02時50分00秒,屏東縣內埔鄉東寧村北寧路90巷前0.0公尺,死亡1;受傷0,普通重型-機車
104年02月19日 06時52分00秒,彰化縣鹿港鎮鹿和路3段前0.0公尺,死亡1;受傷0,普通重型-機車
104年02月19日 15時10分00秒,臺東縣太麻里鄉佳崙12號以南200公尺處金針40y22號電桿前,死亡1;受傷0,普通重型-機車
104年02月19日 19時30分00秒,嘉義縣水上鄉168 21公里700.0公尺處西向慢,死亡1;受傷1,腳踏自行車-慢車;普通重型-機車
104年02月20日 03時05分00秒,花蓮縣瑞穗鄉193 86公里200.0公尺處西向外側,死亡3;受傷0,自用-小客車;乘客-人;乘客-人
104年02月20日 07時27分00秒,屏東縣林邊鄉勝利路70號前0.0公尺,死亡1;受傷1,自用-小客車;普通輕型-機車
104年02月20日 14時07分00秒,嘉義縣東石鄉台82線道與157線道路口,死亡1;受傷0,自用-小客車;普通重型-機車
104年02月20日 18時10分00秒,彰化縣大村鄉山腳路 / 彰化縣大村鄉東南路,死亡1;受傷0,自用-小貨車(含客、貨兩用);普通重型-機車
104年02月21日 07時20分00秒,屏東縣恆春鎮城北里東門路50號前0.0公尺,死亡1;受傷0,租賃車-小客車;行人-人
104年02月21日 13時45分00秒,屏東縣高樹鄉高美路與虎盤路口,死亡1;受傷0,普通重型-機車;自用-小客車;自用-小客車
104年02月21日 18時20分00秒,桃園市大溪區信義路789巷前0.0公尺,死亡1;受傷1,行人-人;普通重型-機車
104年02月21日 20時40分00秒,臺中市豐原區豐田里市政路14號前0.0公尺,死亡1;受傷1,普通重型-機車;行人-人
104年02月22日 10時10分00秒,苗栗縣南庄鄉苗124線32.5K處,死亡1;受傷0,自用-小客車
104年02月22日 11時05分00秒,雲林縣東勢鄉158甲 3公里600.0公尺處東向內側,死亡1;受傷0,自用-小貨車(含客、貨兩用);普通重型-機車
104年02月22日 11時34分00秒,花蓮縣壽豐鄉中華路二段92巷前0.0公尺,死亡1;受傷1,自用-小貨車(含客、貨兩用);普通重型-機車;自用-小客車;乘客-人
104年02月22日 23時45分00秒,高雄市仁武區鳳仁路前0.0公尺,死亡1;受傷0,自用-小客車;普通重型-機車
104年02月23日 03時16分00秒,桃園市平鎮區北貴里德育路 / 桃園市平鎮區北貴里興埔路,死亡1;受傷2,自用-小客車;自用-小客車;乘客-人
104年02月23日 06時35分00秒,臺中市大里區瑞城里中興路一段 / 臺中市大里區瑞城里瑞城一街,死亡1;受傷0,自用-小客車;普通重型-機車
104年02月23日 10時06分00秒,桃園市八德區廣德里新興路859號前0.0公尺,死亡1;受傷0,自用-小貨車(含客、貨兩用);普通重型-機車
104年02月23日 16時32分00秒,花蓮縣壽豐鄉橄樹腳133號前-鹽寮所轄區,死亡1;受傷0,自用-小貨車(含客、貨兩用)
104年02月24日 10時18分00秒,彰化縣和美鎮美寮路前0.0公尺,死亡1;受傷0,普通重型-機車;行人-人
104年02月24日 19時50分00秒,高雄市大寮區會結路 / 高雄市大寮區會結路口,死亡1;受傷1,普通重型-機車;腳踏自行車-慢車;自用-小貨車(含客、貨兩用);營業用-半聯結車
104年02月24日 21時53分00秒,臺南市新市區環西路一段前0.0公尺,死亡1;受傷0,普通重型-機車
104年02月25日 02時55分00秒,新北市淡水區中正路261號前0.0公尺,死亡1;受傷0,普通重型-機車
104年02月25日 07時54分00秒,臺中市清水區國道4號 700.0公尺處東向內側,死亡1;受傷1,營業用-大貨車;營業用-半聯結車
104年02月25日 08時50分00秒,高雄市左營區忠貞街 / 高雄市左營區至聖路口,死亡1;受傷0,普通重型-機車;營業用-小貨車(含客、貨兩用)
104年02月25日 15時10分00秒,高雄市旗山區旗屏路 / 高雄市旗山區南寮巷口,死亡1;受傷0,自用-小貨車(含客、貨兩用);自用-大貨車
104年02月26日 10時48分00秒,桃園市平鎮區賦梅路191之1號前0.0公尺,死亡1;受傷0,普通輕型-機車
104年02月26日 12時40分00秒,雲林縣虎尾鎮新興里光復路 / 雲林縣虎尾鎮新興里福民路,死亡1;受傷0,自用-小客車;行人-人
104年02月26日 18時15分00秒,臺南市新化區豐榮里大智路255號前0.0公尺,死亡1;受傷1,行人-人;普通重型-機車
104年02月26日 19時19分00秒,新竹縣湖口鄉新興路434號前0.0公尺,死亡1;受傷0,自用-小客車;普通重型-機車
104年02月27日 09時35分00秒,金門縣金寧鄉環島北路一段前0.0公尺,死亡1;受傷0,腳踏自行車-慢車;自用-小貨車(含客、貨兩用)
104年02月27日 15時12分00秒,澎湖縣馬公市205 5公里50.0公尺處東向外側,死亡1;受傷0,普通重型-機車
104年02月28日 08時45分00秒,桃園市中壢區成功里成章二街 / 桃園市中壢區成功里成章三街,死亡1;受傷0,電動輔助自行車-慢車;自用-小客車
104年02月28日 17時50分00秒,臺南市安南區安中路一段203巷前0.0公尺,死亡1;受傷1,普通重型-機車;普通重型-機車
104年02月28日 18時30分00秒,桃園市觀音區台15 50公里500.0公尺處東向外側,死亡1;受傷0,自用-小客車
104年03月01日 14時44分00秒,彰化縣田尾鄉光復路1段 / 彰化縣田尾鄉新興路,死亡1;受傷0,普通重型-機車
104年03月01日 15時20分00秒,臺北市信義區信義路5段 / 臺北市信義區莊敬路,死亡1;受傷0,民營公車-大客車;普通重型-機車
104年03月01日 17時25分00秒,臺中市沙鹿區西勢里中清路七段前0.0公尺,死亡1;受傷1,普通重型-機車;乘客-人
104年03月01日 19時51分00秒,新北市石門區臺2線道路前0.0公尺,死亡1;受傷1,普通重型-機車;乘客-人
104年03月01日 20時00分00秒,高雄市鳳山區五甲一路前0.0公尺,死亡1;受傷0,普通重型-機車;自用-小貨車(含客、貨兩用)
104年03月02日 15時00分00秒,臺北市信義區,死亡1;受傷1,普通重型-機車;腳踏自行車-慢車
104年03月02日 17時30分00秒,臺南市歸仁區武東里中正南路二段219號前0.0公尺,死亡1;受傷1,普通重型-機車;自用-小客車;自用-小客車;乘客-人
104年03月02日 21時45分00秒,嘉義縣水上鄉台1線與168線路口,死亡1;受傷0,腳踏自行車-慢車;自用-小客車
104年03月03日 06時01分00秒,彰化縣福興鄉南環路 / 彰化縣福興鄉秀安二街,死亡1;受傷0,普通重型-機車;其他特種車-特種車
104年03月03日 10時00分00秒,臺北市萬華區,死亡1;受傷0,自用-小貨車(含客、貨兩用);行人-人
104年03月03日 16時11分00秒,新竹縣關西鎮台三線中山東路口,死亡1;受傷0,普通重型-機車;營業用-曳引車
104年03月03日 17時10分00秒,臺北市文山區,死亡1;受傷2,普通重型-機車;普通重型-機車;乘客-人
104年03月04日 00時45分00秒,屏東縣枋寮鄉東林路東海幹43R6電桿前,死亡1;受傷0,普通重型-機車
104年03月04日 13時25分00秒,高雄市鳳山區鳳頂路 / 高雄市鳳山區過埤路口,死亡1;受傷1,普通重型-機車;普通重型-機車
104年03月05日 00時30分00秒,宜蘭縣宜蘭市中山路五段 / 宜蘭縣宜蘭市大坡路一段,死亡1;受傷0,自用-小客車;普通重型-機車
104年03月05日 03時13分00秒,新竹市東區經國路一段 / 新竹市東區自由路,死亡1;受傷0,自用-小貨車(含客、貨兩用);普通重型-機車
104年03月05日 11時29分00秒,屏東縣萬丹鄉中興路一段50號前,死亡1;受傷0,普通重型-機車;自用-大貨車
104年03月05日 18時05分00秒,臺南市北區西門路四段 / 臺南市北區育德路,死亡1;受傷0,自用-小客車;普通重型-機車
104年03月05日 20時53分00秒,桃園市觀音區大同里環中路 / 桃園市觀音區大同里環中路,死亡1;受傷0,自用-小客車;行人-人
104年03月05日 22時35分00秒,嘉義縣梅山鄉產業道路,死亡1;受傷0,普通輕型-機車
104年03月06日 07時57分00秒,嘉義縣民雄鄉福樂村中山路 / 嘉義縣民雄鄉福樂村中正路,死亡1;受傷0,大型重型1(550C.C.以上)-機車;自用-小客車
104年03月06日 22時53分00秒,澎湖縣七美鄉七美國小,死亡1;受傷1,普通重型-機車;乘客-人
104年03月07日 09時48分00秒,花蓮縣新城鄉新生橋北端,死亡1;受傷0,營業用-曳引車;普通重型-機車
104年03月07日 16時50分00秒,臺東縣鹿野鄉台9 342公里300.0公尺處北向外側,死亡1;受傷0,自用-小貨車(含客、貨兩用)
104年03月08日 13時32分00秒,嘉義縣義竹鄉林內10北分12,死亡2;受傷0,普通重型-機車;乘客-人
104年03月08日 15時10分00秒,臺中市大安區中庄里興安路376號前0.0公尺,死亡1;受傷0,普通重型-機車;自用-小客車
104年03月08日 16時55分00秒,臺東縣池上鄉9鄰陸安17-1號前道路,死亡1;受傷0,自用-小客車;行人-人
104年03月08日 17時35分00秒,雲林縣二崙鄉仁和路與中華路口,死亡1;受傷0,自用-小客車;普通重型-機車
104年03月09日 06時00分00秒,屏東縣長治鄉繁華村繁華路363號旁,死亡1;受傷0,租賃車-小客車
104年03月09日 09時50分00秒,南投縣草屯鎮富寮里中正路 / 南投縣草屯鎮富寮里富頂路,死亡1;受傷0,普通重型-機車;自用-小貨車(含客、貨兩用)
104年03月09日 10時20分00秒,花蓮縣光復鄉光豐公路 / 花蓮縣光復鄉富田三街,死亡1;受傷0,自用-大貨車;普通重型-機車
104年03月09日 21時29分00秒,桃園市龍潭區中山里中豐路中山段151號前0.0公尺,死亡1;受傷0,大型重型1(550C.C.以上)-機車
104年03月10日 05時30分00秒,臺中市神岡區國道1號 169公里南向外側,死亡1;受傷0,自用-大貨車;營業用-半聯結車;營業用-大貨車
104年03月10日 09時18分00秒,臺北市中山區民生東路 / 臺北市中山區龍江路,死亡1;受傷0,民營客運-大客車;普通重型-機車
104年03月10日 16時53分00秒,新北市土城區擺接堡路前0.0公尺,死亡2;受傷0,普通重型-機車;乘客-人
104年03月10日 20時31分00秒,新北市平溪區臺2丙線道路前0.0公尺,死亡1;受傷0,自用-小客車
104年03月10日 22時56分00秒,彰化縣溪州鄉大學路前0.0公尺,死亡1;受傷1,普通重型-機車;乘客-人
104年03月11日 07時39分00秒,新北市林口區南勢街76號前0.0公尺,死亡1;受傷0,營業用-大貨車;普通重型-機車
104年03月11日 09時45分00秒,高雄市小港區中山四路 / 高雄市小港區平和東路口,死亡1;受傷0,動力機械-其他車
104年03月11日 12時04分00秒,臺南市柳營區台一線294.1km南向,死亡1;受傷0,自用-小貨車(含客、貨兩用)
104年03月11日 14時05分00秒,臺北市萬華區康定路 / 臺北市萬華區內江街,死亡1;受傷0,計程車-小客車;行人-人
104年03月11日 18時20分00秒,彰化縣花壇鄉中山路 / 彰化縣花壇鄉花南街,死亡1;受傷0,營業用-大貨車;行人-人
104年03月11日 18時42分00秒,臺中市烏日區光明里環河路一段 / 臺中市烏日區光明里五光路,死亡1;受傷1,自用-小貨車(含客、貨兩用);普通重型-機車
104年03月11日 21時00分00秒,南投縣南投市中興路 / 南投縣南投市府南二路,死亡1;受傷1,普通重型-機車;腳踏自行車-慢車
104年03月12日 12時10分00秒,臺南市將軍區南18線與173甲線路口,死亡1;受傷0,自用-小客車;普通重型-機車
104年03月12日 18時20分00秒,彰化縣二水鄉員集路5段前0.0公尺,死亡1;受傷1,普通輕型-機車;腳踏自行車-慢車;自用-小客車
104年03月12日 18時33分00秒,雲林縣東勢鄉產業道路(萬安76電桿),死亡1;受傷0,自用-小客車;普通重型-機車
104年03月12日 20時18分00秒,臺南市白河區172甲線4.7公里處路口,死亡1;受傷0,自用-小貨車(含客、貨兩用);普通重型-機車
104年03月13日 15時40分00秒,臺南市新化區南172線道與台19甲線路口,死亡1;受傷2,普通重型-機車;自用-小客車;乘客-人
104年03月13日 18時05分00秒,南投縣埔里鎮育英街前0.0公尺,死亡1;受傷0,普通重型-機車
104年03月13日 18時30分00秒,苗栗縣通霄鎮台1 128公里800.0公尺處北向中線,死亡1;受傷0,行人-人;自用-小客車
104年03月13日 19時15分00秒,桃園市觀音區廣興里成功路二段前0.0公尺,死亡1;受傷0,自用-小客車;腳踏自行車-慢車
104年03月14日 05時12分00秒,屏東縣長治鄉崙上村中興路379號前0.0公尺,死亡2;受傷0,普通重型-機車;乘客-人
104年03月14日 09時28分00秒,新竹縣峨眉鄉台3 91公里500.0公尺處北向外側,死亡1;受傷0,大型重型2(250-550C.C.)-機車;自用-小客車
