發生時間,發生地點,死亡受傷人數,車種,經度,緯度
108年11月24日 18時30分00秒,雲林縣水林鄉水南村埔尾路76-15號前,死亡1;受傷0,普通重型-機車;其他人-人,120.239496,23.571028
108年11月24日 19時31分00秒,新北市中和區景平里景平路口 / 新北市中和區景新里景新街口,死亡1;受傷1,行人-人;普通重型-機車,121.496319,25.003670
108年11月24日 21時43分36秒,宜蘭縣冬山鄉香南路326號前0.0公尺,死亡2;受傷0,普通重型-機車;營業用-小貨車(含客、貨兩用);乘客-人,121.791214,24.630026
108年11月25日 01時30分00秒,臺南市新市區潭頂里區道南175線潭頂99-3號前0.0公尺,死亡1;受傷0,普通重型-機車,120.342786,23.087978
108年11月25日 06時53分00秒,雲林縣斗六市崙峯里仁義路36-3號前0.0公尺,死亡1;受傷0,自用-小貨車(含客、貨兩用);普通重型-機車,120.538286,23.680799
108年11月25日 12時49分00秒,高雄市湖內區和平路 / 高雄市湖內區忠孝街,死亡1;受傷0,營業用-大貨車;普通重型-機車,120.223633,22.895747
108年11月25日 13時46分00秒,臺南市安定區蘇林里市道178線前0.0公尺,死亡1;受傷0,行人-人;自用-小客車,120.259631,23.127684
108年11月25日 14時53分00秒,臺北市北投區石牌路2段 / 臺北市北投區石牌路2段,死亡1;受傷0,普通重型-機車;行人-人,121.524896,25.123031
108年11月25日 17時40分37秒,桃園市蘆竹區新興街417號前0.0公尺口,死亡1;受傷0,自用-小客車;普通重型-機車,121.263002,25.008245
108年11月26日 01時40分00秒,臺北市北投區中央北路3段200號前0.0公尺,死亡1;受傷0,自用-小客車;行人-人,121.481315,25.136643
108年11月26日 15時15分00秒,新北市新莊區福營路359號前0.0公尺,死亡1;受傷1,自用-小客車;普通重型-機車;普通重型-機車;計程車-小客車;自用-小客車,121.424255,25.027994
108年11月26日 15時38分35秒,臺東縣大武鄉台9線 433公里200.0公尺處東側,死亡1;受傷1,普通重型-機車;乘客-人,120.911710,22.377786
108年11月26日 17時32分00秒,新北市中和區圓通路 / 新北市中和區板南路,死亡1;受傷1,行人-人;普通重型-機車,121.492424,24.990619
108年11月26日 17時32分00秒,臺中市南屯區楓樹里黎明路一段332號前0.0公尺,死亡1;受傷0,自用-小客車;普通重型-機車,120.628165,24.119257
108年11月26日 19時27分00秒,臺南市北區開元路105號前0.0公尺,死亡1;受傷0,計程車-小客車;普通重型-機車,120.217636,23.006524
108年11月27日 12時45分00秒,臺南市北門區台17線 147公里口,死亡1;受傷0,腳踏自行車-慢車;營業用-大貨車,120.134283,23.237553
108年11月27日 18時39分00秒,屏東縣瑪家鄉三和村三和(屏37縣道)與美園巷口,死亡1;受傷0,普通重型-機車;自用-小客車,120.603047,22.699106
108年11月27日 21時26分00秒,苗栗縣頭屋鄉台13線西向(頭屋幹98D8339CC90號電桿前),死亡1;受傷0,普通重型-機車,120.876892,24.582136
108年11月28日 03時20分00秒,桃園市觀音區成功路1段口 / 桃園市觀音區忠孝路口,死亡1;受傷2,自用-小客車;其他車-其他車;其他人-人;乘客-人,121.138162,25.055251
108年11月28日 09時16分00秒,臺中市北區賴福里進化北路前0.0公尺,死亡1;受傷0,行人-人;自用-小客車,120.679977,24.163213
108年11月29日 02時43分00秒,臺南市新營區護鎮里建國路前0.0公尺東側,死亡1;受傷0,自用-小客車,120.296876,23.331038
108年11月29日 04時46分51秒,屏東縣潮州鎮太平路口 / 屏東縣潮州鎮太平路口,死亡1;受傷0,營業用-曳引車;普通重型-機車,120.529434,22.563796
108年11月29日 05時46分00秒,桃園市桃園區介壽路69號前0.0公尺,死亡1;受傷0,行人-人;自用-小貨車(含客、貨兩用),121.310316,24.984660
108年11月29日 15時52分00秒,高雄市大寮區鳳屏一路 / 高雄市大寮區成功路,死亡1;受傷0,營業用-曳引車;腳踏自行車-慢車,120.392030,22.636160
108年11月29日 18時05分00秒,彰化縣福興鄉廈粘村廈粘街7-8號前0.0公尺前,死亡1;受傷0,普通重型-機車;營業用-大貨車,120.407607,24.028792
108年11月30日 09時48分00秒,臺北市大安區忠孝東路3段前0.0公尺,死亡1;受傷0,普通重型-機車;計程車-小客車,121.532909,25.042292
108年11月30日 13時00分00秒,新北市三峽區茅埔路18之1號前0.0公尺,死亡1;受傷0,普通重型-機車,121.331411,24.922228
108年11月30日 23時45分00秒,嘉義縣竹崎鄉和平村台3線278公里500公尺處處),死亡1;受傷1,自用-小客車;乘客-人,120.546163,23.511221
108年12月01日 01時20分00秒,南投縣中寮鄉縣139線 48公里北側,死亡1;受傷1,自用-小客車;乘客-人,120.721931,23.892486
108年12月01日 03時10分00秒,新北市金山區臺2甲線道路前0.0公尺,死亡1;受傷0,大型重型1(550C.C.以上)-機車,121.613477,25.217844
108年12月01日 07時29分00秒,苗栗縣三灣鄉台3線 105公里500.0公尺處,死亡1;受傷0,普通重型-機車;自用-小客車,120.945122,24.618257
108年12月01日 10時53分55秒,花蓮縣玉里鎮縣193線 99公里200.0公尺處口,死亡1;受傷2,普通重型-機車;普通重型-機車;乘客-人,121.370010,23.416760
108年12月01日 13時52分00秒,新北市烏來區新烏路5段56號前0.0公尺,死亡1;受傷0,普通重型-機車,121.544437,24.875250
108年12月01日 18時29分00秒,高雄市大樹區興山路140號前0.0公尺,死亡1;受傷1,普通重型-機車;普通重型-機車,120.426420,22.692669
108年12月02日 01時30分00秒,嘉義縣太保市國道1號 267公里200.0公尺處南側向外側,死亡1;受傷0,普通重型-機車;自用-小客車;民營客運-大客車;自用-小客車,120.379089,23.474405
108年12月02日 11時19分00秒,彰化縣員林市南興里興仁街 / 彰化縣員林市南興里興隆街,死亡1;受傷1,普通重型-機車;普通重型-機車,120.578933,23.962208
108年12月02日 22時38分00秒,臺中市梧棲區中正里港埠路二段183號前0.0公尺,死亡1;受傷0,普通重型-機車;自用-小貨車(含客、貨兩用),120.538199,24.255178
108年12月02日 23時31分00秒,臺中市西屯區何成里臺灣大道二段前0.0公尺,死亡1;受傷0,自用-小客車;普通重型-機車,120.652888,24.160563
108年12月03日 06時20分00秒,臺中市外埔區廍子里土城路前0.0公尺,死亡1;受傷0,普通重型-機車,120.681070,24.344333
108年12月03日 11時27分00秒,臺中市烏日區光明里五光路631巷前0.0公尺,死亡1;受傷0,自用-大貨車;普通重型-機車,120.633677,24.094809
108年12月03日 13時21分00秒,彰化縣秀水鄉曾厝村福陵路118號前0.0公尺前,死亡1;受傷0,普通重型-機車,120.497690,24.024653
108年12月03日 21時05分00秒,南投縣中寮鄉爽文村龍南路與龍草路口附近,死亡1;受傷0,普通重型-機車;自用-小貨車(含客、貨兩用),120.758251,23.937264
108年12月04日 04時07分00秒,桃園市龜山區文化二路2之3號前0.0公尺,死亡1;受傷0,普通重型-機車;營業用-大貨車,121.368971,25.054681
108年12月04日 08時49分00秒,高雄市大社區民族路23-3號前0.0公尺,死亡1;受傷0,普通重型-機車;自用-小貨車(含客、貨兩用);普通重型-機車,120.355469,22.746955
108年12月04日 09時11分29秒,宜蘭縣礁溪鄉六結路151號前0.0公尺附近,死亡1;受傷0,普通重型-機車,121.774492,24.812224
108年12月04日 09時30分00秒,新北市泰山區大科路53號前0.0公尺,死亡1;受傷0,大型重型2(250-550C.C.)-機車;營業用-大貨車,121.411824,25.060124
108年12月04日 17時25分00秒,高雄市楠梓區吉昌街 / 高雄市楠梓區吉昌街,死亡1;受傷0,普通重型-機車;自用-小貨車(含客、貨兩用),120.291123,22.715069
108年12月04日 21時03分00秒,屏東縣萬巒鄉萬全村褒忠路段(萬巒高幹94電桿),死亡1;受傷1,自用-小客車;乘客-人,120.573639,22.571729
108年12月05日 00時40分00秒,高雄市三民區大豐二路 / 高雄市三民區建工路,死亡1;受傷1,大型重型2(250-550C.C.)-機車;行人-人;普通重型-機車,120.331390,22.653312
108年12月05日 07時39分00秒,臺中市梧棲區安仁里臺灣大道九段2巷前0.0公尺,死亡1;受傷0,自用-小客車;普通重型-機車,120.534553,24.250728
108年12月05日 11時50分00秒,臺南市下營區營前里健康路口 / 臺南市下營區中正南路口,死亡1;受傷0,腳踏自行車-慢車;自用-小客車,120.263753,23.231992
108年12月05日 18時10分00秒,南投縣國姓鄉縣147線 6公里700.0公尺處附近向外側,死亡1;受傷0,自用-小客車,120.867049,23.929142
108年12月05日 19時08分24秒,宜蘭縣五結鄉五結路2段370號前0.0公尺北側,死亡1;受傷1,行人-人;普通重型-機車;自用-小客車,121.799355,24.685293
108年12月05日 20時47分00秒,彰化縣社頭鄉廣興村仁愛三路160號前0.0公尺,死亡1;受傷0,自用-小貨車(含客、貨兩用);行人-人,120.581135,23.901538
108年12月06日 05時26分00秒,彰化縣福興鄉西勢村員鹿路2段126號前0.0公尺前,死亡1;受傷0,自用-小貨車(含客、貨兩用);普通重型-機車;乘客-人,120.435959,24.038602
108年12月06日 06時16分00秒,彰化縣社頭鄉新厝村員集路4段280號前0.0公尺前,死亡1;受傷0,自用-小貨車(含客、貨兩用);普通重型-機車;自用-小客車,120.578619,23.928786
108年12月06日 07時57分00秒,臺中市南屯區文山里向上路五段前0.0公尺,死亡1;受傷0,普通重型-機車,120.593545,24.157505
108年12月06日 18時04分00秒,桃園市中壢區自強一路121號前0.0公尺北側,死亡1;受傷0,普通重型-機車;營業用-曳引車,121.244378,24.978020
108年12月06日 18時09分19秒,苗栗縣頭份市尖豐路631號前,死亡1;受傷0,行人-人;自用-小客車,120.884225,24.645441
108年12月06日 18時22分00秒,高雄市阿蓮區中正路123號前0.0公尺前,死亡1;受傷0,行人-人;自用-小客車;自用-小客車,120.339700,22.881640
108年12月07日 16時31分00秒,新竹縣竹北市福興路936號,死亡1;受傷1,自用-小貨車(含客、貨兩用);普通重型-機車;自用-小客車;自用-小客車;乘客-人,121.003648,24.826868
108年12月07日 16時32分53秒,南投縣仁愛鄉台14甲線 2公里300.0公尺處,死亡1;受傷2,營業用-大貨車;乘客-人;乘客-人,121.144689,24.026132
108年12月07日 16時51分37秒,臺南市龍崎區182線往東22.1K,死亡1;受傷0,普通重型-機車,120.391865,22.948028
108年12月07日 20時56分00秒,彰化縣北斗鎮七星里斗功路167號前0.0公尺,死亡1;受傷0,普通重型-機車;自用-小貨車(含客、貨兩用),120.530128,23.855013
108年12月07日 22時00分10秒,金門縣金城鎮泰仰路賢聚22-1號前,死亡1;受傷0,自用-小客車,118.310336,24.416608
108年12月08日 00時34分00秒,高雄市鳥松區神農路330號前0.0公尺,死亡2;受傷0,自用-小客車;乘客-人,120.301520,22.627160
108年12月08日 09時55分00秒,高雄市杉林區司馬路15號前0.0公尺,死亡1;受傷0,自用-小客車;普通重型-機車,120.556586,22.983837
108年12月08日 15時25分00秒,臺南市南區喜樹路第九號橋,死亡1;受傷0,普通重型-機車,120.179920,22.949267
108年12月08日 17時24分00秒,嘉義縣東石鄉港墘村港墘60號之2前(168線7.15公里),死亡1;受傷1,行人-人;普通重型-機車;自用-小貨車(含客、貨兩用),120.216532,23.462801
108年12月08日 17時47分42秒,新竹縣湖口鄉德興路507號前0.0公尺,死亡1;受傷0,普通重型-機車;自用-小客車,121.041065,24.920146
108年12月09日 06時00分38秒,苗栗縣造橋鄉豐湖村台13甲線與圪仔路口,死亡1;受傷0,普通重型-機車,120.832901,24.608577
108年12月09日 17時53分06秒,桃園市龍潭區龍園3路路燈桿L2-08,死亡1;受傷0,普通重型-機車,121.184973,24.892940
108年12月09日 17時55分00秒,嘉義縣東石鄉洲仔村洲子20號之8,死亡1;受傷0,自用-小貨車(含客、貨兩用);腳踏自行車-慢車,120.199923,23.454277
108年12月10日 03時48分00秒,桃園市蘆竹區國道1號 44公里900.0公尺處北側向爬坡,死亡2;受傷1,營業用-半聯結車;營業用-半聯結車;乘客-人;乘客-人,121.339840,25.064182
108年12月10日 07時05分00秒,屏東縣屏東市和平路北側 / 屏東縣屏東市公園西路西側,死亡1;受傷2,普通重型-機車;普通重型-機車;乘客-人,120.477906,22.675283
108年12月10日 11時09分00秒,臺中市西屯區廣福里環中路前0.0公尺,死亡1;受傷0,普通重型-機車;自用-小客車,120.644238,24.194833
108年12月10日 13時59分07秒,苗栗縣獅潭鄉台3線 115公里900.0公尺處西側,死亡1;受傷0,普通重型-機車,120.917217,24.530260
108年12月10日 19時58分00秒,臺北市文山區景隆街 / 臺北市文山區景隆街,死亡1;受傷0,自用-小貨車(含客、貨兩用);行人-人,121.543368,24.998925
108年12月11日 01時54分00秒,彰化縣員林市中央里中央路281號前0.0公尺東側,死亡1;受傷0,普通重型-機車;自用-大貨車,120.569840,23.937647
108年12月11日 02時50分00秒,新竹縣湖口鄉國道1號 81公里400.0公尺處北側向外側,死亡1;受傷1,營業用-全聯結車;營業用-半聯結車;營業用-半聯結車,121.064183,24.876976
108年12月11日 04時32分00秒,新竹縣湖口鄉國道1號 82公里600.0公尺處北側向外側,死亡1;受傷1,營業用-半聯結車;營業用-大貨車;營業用-半聯結車;自用-小客車;自用-小客車,121.062921,24.876472
108年12月11日 08時15分12秒,苗栗縣後龍鎮台1線 123公里100.0公尺處南側向機、慢車道,死亡1;受傷0,普通重型-機車,120.723172,24.573261
108年12月11日 08時19分44秒,花蓮縣吉安鄉吉安村中央路2段口 / 花蓮縣吉安鄉吉安村吉昌一街口,死亡1;受傷1,普通重型-機車;自用-小客車;乘客-人,121.569779,23.968968
108年12月11日 09時20分00秒,高雄市湖內區東方路 / 高雄市湖內區民族街,死亡1;受傷0,普通重型-機車;自用-小貨車(含客、貨兩用),120.232981,22.878340
108年12月11日 09時24分00秒,宜蘭縣五結鄉錦草中路附近 / 宜蘭縣五結鄉錦草五路,死亡1;受傷0,普通重型-機車,121.814161,24.707045
108年12月11日 12時08分00秒,新北市新店區建國路34號前0.0公尺,死亡1;受傷0,行人-人;自用-小貨車(含客、貨兩用),121.540385,24.974234
108年12月11日 12時33分00秒,高雄市鳳山區瑞智街 / 高雄市鳳山區瑞大街,死亡1;受傷0,自用-小貨車(含客、貨兩用);普通重型-機車,120.368364,22.631692
108年12月11日 15時20分00秒,桃園市大溪區台七線8.4K處,死亡1;受傷0,普通重型-機車;營業用-全聯結車,121.304538,24.828126
108年12月11日 18時20分00秒,嘉義縣番路鄉公興村台18線38.7公里附近,死亡1;受傷1,自用-大貨車;乘客-人,120.614223,23.434335
108年12月11日 22時38分00秒,彰化縣彰化市五權里金馬路3段119號前0.0公尺,死亡1;受傷0,普通重型-機車;自用-小貨車(含客、貨兩用),120.533496,24.087923
108年12月11日 23時53分00秒,嘉義縣民雄鄉興中村江厝店20-7號前,死亡1;受傷0,自用-小客車,120.420724,23.527482
108年12月12日 07時44分00秒,桃園市新屋區清華里9鄰產業道路11-2號前0.0公尺北側,死亡1;受傷0,普通重型-機車;自用-小客車,121.115063,24.974752
