發生時間,發生地點,死亡受傷人數,車種
106年12月03日 18時15分00秒,桃園市楊梅區富豐里富民街,死亡1;受傷1,普通重型-機車;行人-人
106年12月03日 18時21分59秒,臺南市安南區安明路三段南側 / 臺南市安南區北汕尾三路,死亡1;受傷0,普通重型-機車;自用-小客車
106年12月03日 21時59分00秒,臺中市東勢區延平里東關路七段267號前0.0公尺,死亡1;受傷0,自用-小客車;行人-人
106年12月03日 22時18分00秒,宜蘭縣礁溪鄉礁溪路三段376巷1號前0.0公尺,死亡2;受傷0,民營客運-大客車;大型重型2(250-550C.C.)-機車;乘客-人
106年12月04日 08時22分00秒,臺中市東區南門里旱溪西路前0.0公尺,死亡1;受傷1,自用-小貨車(含客、貨兩用);普通重型-機車;乘客-人
106年12月04日 16時35分00秒,新竹市香山區中華路五段208巷北側,死亡1;受傷0,普通重型-機車;自用-小貨車(含客、貨兩用)
106年12月04日 18時58分32秒,嘉義縣民雄鄉鎮北村建國路一段980號前0.0公尺,死亡1;受傷0,營業用-大貨車;普通重型-機車
106年12月05日 05時51分00秒,臺北市大同區承德路3段 / 臺北市大同區酒泉街,死亡1;受傷0,自用-小貨車(含客、貨兩用);行人-人
106年12月05日 08時50分00秒,臺南市安定區中榮里南133線(許中營77-16號附近)路段,死亡1;受傷1,自用-小客車;普通重型-機車
106年12月05日 20時32分39秒,雲林縣土庫鎮石廟里石廟18電桿前,死亡1;受傷0,租賃車-小客車;腳踏自行車-慢車
106年12月06日 05時48分00秒,臺中市西屯區港尾里環中路一段2202號前0.0公尺,死亡1;受傷0,普通重型-機車;營業用-大貨車
106年12月06日 08時35分26秒,屏東縣里港鄉鐵店村鐵店路北側 / 屏東縣里港鄉鐵店村永豐路,死亡1;受傷1,營業用-大貨車;普通重型-機車;乘客-人
106年12月06日 17時44分00秒,新北市鶯歌區尖山路 / 新北市鶯歌區黃厝街,死亡1;受傷1,普通重型-機車;行人-人
106年12月06日 18時40分45秒,澎湖縣西嶼鄉縣203線 27公里500.0公尺處北向內側,死亡1;受傷0,自用-小客車;自用-小貨車(含客、貨兩用);乘客-人
106年12月06日 18時50分00秒,屏東縣長治鄉德和路與園西路口,死亡1;受傷0,自用-小客車;普通重型-機車
106年12月07日 17時46分00秒,新北市三重區集賢路前0.0公尺,死亡1;受傷1,普通重型-機車;乘客-人
106年12月08日 07時59分00秒,彰化縣埔心鄉經口村柳橋西路前0.0公尺,死亡1;受傷0,營業用-大貨車;腳踏自行車-慢車
106年12月08日 10時47分00秒,雲林縣斗南鎮小東里大同路北側 / 雲林縣斗南鎮小東里聖德路,死亡1;受傷0,普通重型-機車;自用-大貨車
106年12月08日 14時00分00秒,高雄市林園區村鳳林路2段 / 高雄市林園區林園北路,死亡1;受傷0,普通重型-機車;自用-大貨車
106年12月08日 14時14分00秒,高雄市前鎮區村瑞隆路 / 高雄市前鎮區瑞隆路,死亡1;受傷0,自用-小客車;普通輕型-機車
106年12月08日 18時08分00秒,桃園市大溪區台三線38.7公里處(崎頂下坡段),死亡1;受傷0,普通重型-機車;民營公車-大客車
106年12月08日 20時50分27秒,臺南市西港區南40 4公里500.0公尺處東,死亡1;受傷1,自用-小客車;普通重型-機車
106年12月09日 00時50分00秒,臺南市東區小東路138號前0.0公尺,死亡1;受傷1,普通重型-機車;營業用-大貨車;自用-小客車;乘客-人
106年12月09日 01時22分00秒,彰化縣和美鎮南佃里大佃路 / 彰化縣和美鎮南佃里嘉佃路,死亡1;受傷0,自用-小貨車(含客、貨兩用);乘客-人
106年12月09日 15時07分06秒,臺南市南區新樂路65號,死亡1;受傷0,普通重型-機車;自用-大貨車
106年12月09日 16時50分00秒,臺中市大肚區王田里沙田路一段250號前0.0公尺,死亡1;受傷0,普通重型-機車;自用-小客車
106年12月10日 06時52分00秒,彰化縣田尾鄉福田村光復路1段 / 彰化縣田尾鄉福田村光復路1段,死亡1;受傷1,自用-小客車;腳踏自行車-慢車;普通輕型-機車;自用-小客車
106年12月10日 07時40分00秒,臺東縣卑南鄉初鹿幹線150X14Y2旁,死亡1;受傷0,普通重型-機車;自用-小貨車(含客、貨兩用)
106年12月10日 10時54分35秒,臺南市六甲區縣174線 51公里西向路肩,死亡1;受傷0,大型重型1(550C.C.以上)-機車
106年12月10日 10時58分00秒,彰化縣社頭鄉美雅村中山路1段 / 彰化縣社頭鄉美雅村雙義路,死亡1;受傷0,自用-小客車;自用-小客車
106年12月10日 11時29分06秒,雲林縣莿桐鄉北竹三路與產業道路口,死亡1;受傷2,普通重型-機車;自用-小貨車(含客、貨兩用);乘客-人
106年12月10日 16時20分35秒,桃園市大園區三民路一段南側 / 桃園市大園區建國路,死亡1;受傷0,自用-小貨車(含客、貨兩用);普通重型-機車
106年12月10日 17時42分00秒,南投縣名間鄉名山路2段242號前0.0公尺,死亡1;受傷1,行人-人;普通重型-機車
106年12月11日 12時40分00秒,雲林縣斗南鎮延平北路、義和一路口,死亡1;受傷5,自用-小客車;自用-小貨車(含客、貨兩用);自用-小客車;乘客-人;乘客-人;乘客-人
106年12月11日 13時46分00秒,彰化縣埔鹽鄉出水村埔港路39號前0.0公尺前,死亡1;受傷0,自用-小客車;普通重型-機車
106年12月11日 17時00分00秒,臺中市東區富台里進德路前0.0公尺,死亡1;受傷1,自用-小客車;其他人-人;其他人-人;自用-小貨車(含客、貨兩用)
106年12月12日 00時50分41秒,屏東縣恆春鎮仁壽里省北路二段,死亡1;受傷0,普通重型-機車
106年12月12日 11時45分00秒,新北市五股區中港東路前0.0公尺,死亡1;受傷0,普通重型-機車;自用-小貨車(含客、貨兩用)
106年12月12日 15時30分54秒,臺南市新化區國道3號 351公里500.0公尺處北向路肩,死亡1;受傷0,營業用-大貨車;營業用-半聯結車
106年12月13日 17時38分27秒,屏東縣林邊鄉竹林村文化路段,死亡1;受傷0,普通重型-機車;自用-小貨車(含客、貨兩用)
106年12月14日 00時16分55秒,花蓮縣鳳林鎮信義路段,死亡1;受傷0,自用-小客車
106年12月14日 05時10分00秒,屏東縣九如鄉九如路一段,死亡1;受傷1,自用-小貨車(含客、貨兩用);普通重型-機車;自用-小客車
106年12月14日 06時13分00秒,新竹縣新豐鄉福興村8鄰十一股69號(千葉茶花園)前,死亡1;受傷0,自用-小客車;行人-人
106年12月14日 07時07分25秒,新竹縣竹東鎮公道五路597號前0.0公尺,死亡1;受傷1,營業用-曳引車;普通重型-機車;普通重型-機車
106年12月14日 09時49分00秒,嘉義市西區中興路前0.0公尺,死亡1;受傷2,自用-小客車;普通輕型-機車;乘客-人
106年12月14日 11時50分00秒,新北市土城區中央路3段 / 新北市土城區大安路,死亡1;受傷0,行人-人;自用-大貨車
106年12月14日 22時02分00秒,新北市汐止區民權街2段87號前0.0公尺,死亡1;受傷1,行人-人;普通重型-機車
106年12月15日 03時34分00秒,臺南市仁德區成功里二仁路二段台86南下機車迴轉道,死亡1;受傷1,普通重型-機車;乘客-人
106年12月15日 09時30分00秒,桃園市龜山區文化一路103號前0.0公尺,死亡1;受傷0,自用-小客車;普通輕型-機車
106年12月15日 09時45分00秒,高雄市鳳山區村五甲一路738號前0.0公尺前,死亡1;受傷0,自用-小貨車(含客、貨兩用);普通輕型-機車
106年12月15日 15時35分00秒,彰化縣福興鄉大崙村大崙街 / 彰化縣福興鄉大崙村大崙街,死亡1;受傷0,自用-小貨車(含客、貨兩用);普通輕型-機車
106年12月15日 16時04分57秒,雲林縣北港鎮番溝里產業道路(侯府樹公牌樓附近),死亡1;受傷0,普通重型-機車
106年12月15日 18時00分00秒,臺南市西港區台19線 129公里200.0公尺處,死亡1;受傷1,普通輕型-機車;普通重型-機車;自用-小客車
106年12月15日 18時17分00秒,新竹縣新豐鄉上坑村2鄰183號,死亡1;受傷0,普通重型-機車
106年12月15日 21時15分00秒,新竹縣關西鎮台3線 55公里800.0公尺處北向外側,死亡1;受傷1,普通重型-機車;自用-小客車;乘客-人
106年12月16日 06時47分56秒,臺南市新化區知義里尖峰高幹175號電桿,死亡1;受傷1,普通重型-機車;乘客-人
106年12月16日 16時38分00秒,臺南市永康區中山北路南側 / 臺南市永康區富強路,死亡1;受傷0,自用-大貨車;普通輕型-機車
106年12月16日 17時49分00秒,新北市新莊區中正路302號前0.0公尺,死亡1;受傷1,行人-人;普通重型-機車;自用-小客車
106年12月16日 21時06分00秒,新北市淡水區中正東路2段 / 新北市淡水區八勢一街,死亡1;受傷0,自用-小客車;行人-人
106年12月16日 21時21分00秒,臺東縣太麻里鄉多良村大溪路261號前0.0公尺西側,死亡1;受傷0,普通重型-機車
106年12月16日 22時33分00秒,高雄市岡山區村嘉新東路 / 高雄市岡山區無名路,死亡1;受傷0,自用-小貨車(含客、貨兩用);行人-人
106年12月17日 10時47分40秒,苗栗縣獅潭鄉台3線 112公里800.0公尺處北向外側,死亡1;受傷0,大型重型1(550C.C.以上)-機車
106年12月17日 13時07分09秒,新竹縣新豐鄉台61線與竹1-1線路口,死亡1;受傷6,自用-小客車;自用-小客車;乘客-人;乘客-人;乘客-人;乘客-人;乘客-人
106年12月17日 15時39分00秒,嘉義縣鹿草鄉豐稠村台82線南側便道,死亡1;受傷0,普通重型-機車
106年12月18日 08時05分21秒,花蓮縣瑞穗鄉瑞北村中正北路二段39號前0.0公尺南側,死亡1;受傷0,營業用-大貨車;自用-小貨車(含客、貨兩用)
106年12月18日 18時28分00秒,屏東縣九如鄉耆老村九如路三段566號前0.0公尺,死亡1;受傷0,腳踏自行車-慢車;自用-小客車;自用-小客車
106年12月18日 21時37分00秒,新北市新店區溪園路389號前0.0公尺,死亡1;受傷0,自用-小客車;普通重型-機車
106年12月19日 08時44分00秒,花蓮縣玉里鎮尚義橋前15公尺,死亡1;受傷0,普通輕型-機車
106年12月19日 09時40分00秒,臺中市霧峰區吉峰里吉峰路78號前0.0公尺,死亡1;受傷0,普通重型-機車;營業用-大貨車;自用-小貨車(含客、貨兩用)
106年12月19日 12時45分00秒,屏東縣屏東市忠孝路580號(路燈桿編號900-C01424),死亡1;受傷0,普通重型-機車
106年12月19日 15時42分00秒,臺中市南區樹德里建國北路前0.0公尺,死亡1;受傷0,營業用-大貨車;普通重型-機車
106年12月19日 21時02分00秒,臺中市西區民龍里臺灣大道前0.0公尺,死亡1;受傷0,普通重型-機車
106年12月19日 21時45分00秒,臺中市北屯區和平里東山路前0.0公尺,死亡1;受傷0,自用-小客車;普通重型-機車
106年12月19日 22時25分52秒,新竹市香山區國道3號 108公里900.0公尺處南向交流道,死亡1;受傷0,自用-小客車
106年12月20日 02時11分00秒,苗栗縣苗栗市台6線 12公里南向機車優先道,死亡1;受傷0,自用-大貨車;普通重型-機車
106年12月20日 06時25分00秒,新竹縣新埔鎮新湖路近電桿32071處,死亡1;受傷0,普通重型-機車
106年12月20日 10時28分00秒,桃園市新屋區大坡里香坡二路登天宮旁,死亡1;受傷1,普通重型-機車;自用-小貨車(含客、貨兩用)
106年12月20日 14時24分30秒,臺南市佳里區南26 7公里800.0公尺處,死亡1;受傷1,自用-小貨車(含客、貨兩用);普通重型-機車;乘客-人
106年12月20日 14時48分00秒,新北市汐止區汐萬路3段前0.0公尺,死亡1;受傷0,普通重型-機車;租賃車-小客車
106年12月21日 02時20分00秒,高雄市楠梓區國道1號 355公里800.0公尺處南向外側,死亡1;受傷0,其他人-人;營業用-半聯結車;自用-小客車
106年12月21日 07時55分00秒,嘉義縣太保市南新里北港路二段、中正路口,死亡1;受傷0,自用-小貨車(含客、貨兩用);普通重型-機車
106年12月21日 15時14分56秒,桃園市龜山區國道1號 41公里300.0公尺處南向中外,死亡3;受傷3,營業用-小貨車(含客、貨兩用);自用-小客車;自用-小貨車(含客、貨兩用);營業用-小貨車(含客、貨兩用);自用-小客車;營業用-大貨車;乘客-人
106年12月21日 17時18分00秒,臺中市東勢區延平里東關路七段6號前0.0公尺,死亡1;受傷0,普通重型-機車;自用-小貨車(含客、貨兩用)
106年12月21日 18時05分00秒,高雄市大寮區台二九線道路97公里處號前0.0公尺南側,死亡1;受傷0,普通重型-機車;營業用-大貨車
106年12月21日 18時17分00秒,雲林縣崙背鄉五魁村156縣道7.7公里東向車道,死亡1;受傷1,自用-小客車;自用-小客車;自用-小客車;普通重型-機車;乘客-人
106年12月22日 01時33分00秒,新竹縣竹北市自強南路與成功二街,死亡1;受傷0,自用-小客車;普通重型-機車
106年12月22日 07時30分56秒,屏東縣潮州鎮太平路600巷20號旁,死亡1;受傷1,行人-人;普通重型-機車
106年12月22日 10時30分00秒,屏東縣林邊鄉勝利路4號,死亡1;受傷1,普通重型-機車;普通重型-機車
106年12月22日 15時07分58秒,嘉義縣梅山鄉梅北村中山路678號前0.0公尺南側,死亡1;受傷0,自用-小貨車(含客、貨兩用);行人-人
106年12月22日 18時01分05秒,屏東縣獅子鄉台9線 456公里南向內側,死亡1;受傷1,租賃車-小客車;自用-大貨車;乘客-人
106年12月23日 06時40分00秒,臺南市西港區慶安里新興街3-1號前0.0公尺,死亡1;受傷1,普通重型-機車;自用-小貨車(含客、貨兩用)
106年12月23日 11時23分00秒,臺南市安南區安和路東側 / 臺南市安南區台江大道,死亡1;受傷0,自用-小客車;大型重型2(250-550C.C.)-機車;自用-小客車
106年12月23日 12時08分00秒,基隆市中正區正濱路116巷5弄24號前0.0公尺,死亡1;受傷1,普通重型-機車;乘客-人
106年12月23日 12時33分00秒,桃園市新屋區下田里中山西路二段西側 / 桃園市新屋區下田里田心南路,死亡1;受傷1,自用-小客車;大型重型2(250-550C.C.)-機車
106年12月23日 15時40分00秒,臺南市新市區新和里和平街194號前,死亡1;受傷1,行人-人;普通重型-機車
106年12月23日 16時28分00秒,嘉義縣中埔鄉同仁村嘉139線11公里處,死亡1;受傷1,自用-小客車;自用-小客車
106年12月24日 10時36分16秒,宜蘭縣蘇澳鎮台2線 166公里500.0公尺處南向外側,死亡1;受傷0,遊覽車-大客車;普通重型-機車
106年12月24日 11時42分56秒,臺南市白河區白河里中山路東側 / 臺南市白河區白河里富民路,死亡1;受傷0,普通重型-機車;自用-小貨車(含客、貨兩用)
106年12月24日 14時12分00秒,桃園市大溪區台7乙11.3k,死亡1;受傷0,普通輕型-機車;自用-小客車
106年12月24日 18時00分00秒,新北市板橋區漢生東路279巷24號前0.0公尺,死亡1;受傷0,普通重型-機車;自用-小客車;普通輕型-機車
106年12月25日 22時23分00秒,臺中市東區十甲里樂業路360號前0.0公尺,死亡1;受傷1,自用-小客車;行人-人;行人-人
106年12月25日 23時16分00秒,臺北市中正區三元街 / 臺北市中正區三元街,死亡1;受傷1,普通重型-機車;行人-人
106年12月26日 00時21分00秒,臺北市士林區仰德大道1段前0.0公尺,死亡1;受傷0,普通重型-機車
106年12月26日 05時50分00秒,高雄市左營區博愛三路 / 高雄市左營區文自路,死亡1;受傷0,自用-小客車;腳踏自行車-慢車
