發生時間,發生地點,死亡受傷人數,車種
105年11月20日 06時26分00秒,彰化縣大城鄉村南路 / 彰化縣大城鄉南北路,死亡1;受傷0,營業用-半聯結車;民營客運-大客車
105年11月20日 10時22分00秒,新北市樹林區八德街前0.0公尺,死亡1;受傷2,自用-小客車;大型重型2(250-550C.C.)-機車;乘客-人
105年11月20日 11時10分00秒,屏東縣獅子鄉台九線464.1公里處西向,死亡1;受傷0,普通重型-機車;自用-小客車
105年11月20日 12時00分00秒,新北市萬里區台二線道路前0.0公尺,死亡1;受傷1,計程車-小客車;普通重型-機車;乘客-人;乘客-人
105年11月20日 22時20分00秒,雲林縣四湖鄉縣道160線溪湖22電桿附近,死亡2;受傷2,自用-小客車;自用-小客車;乘客-人;乘客-人;乘客-人
105年11月21日 05時45分00秒,臺南市柳營區大農里義士路一段605巷前0.0公尺,死亡1;受傷0,腳踏自行車-慢車;自用-小客車
105年11月21日 12時23分00秒,雲林縣褒忠鄉158線馬忠25電桿前(16K處),死亡1;受傷0,普通重型-機車
105年11月21日 12時30分00秒,臺南市將軍區,死亡1;受傷1,普通重型-機車;普通重型-機車
105年11月21日 16時39分00秒,宜蘭縣三星鄉大義村上將路三段559號前0.0公尺,死亡2;受傷0,普通重型-機車;自用-小客車;乘客-人
105年11月21日 18時05分00秒,雲林縣口湖鄉台61 254公里600.0公尺處南向北外側,死亡1;受傷0,普通重型-機車;自用-大貨車
105年11月22日 08時40分00秒,新北市泰山區大科路前0.0公尺,死亡1;受傷0,自用-大貨車;自用-小客車;自用-小貨車(含客、貨兩用)
105年11月22日 08時50分00秒,屏東縣長治鄉南二高平面道路與德和路口,死亡1;受傷0,自用-小貨車(含客、貨兩用);營業用-小貨車(含客、貨兩用);租賃車-小客車;乘客-人
105年11月22日 10時08分00秒,臺南市永康區國道1號 316公里200.0公尺處北向外側,死亡1;受傷2,營業用-半聯結車;營業用-大貨車;自用-小貨車(含客、貨兩用);自用-小客車
105年11月22日 16時22分00秒,高雄市苓雅區三多一路186號前0.0公尺,死亡1;受傷0,營業用-大貨車;普通輕型-機車;計程車-小客車;計程車-小客車
105年11月23日 01時00分00秒,嘉義縣東石鄉168 3公里100.0公尺處西向外側,死亡1;受傷0,普通重型-機車;自用-小客車;自用-小客車
105年11月23日 01時07分00秒,新北市五股區成蘆橋道路前0.0公尺,死亡1;受傷1,自用-小客車;乘客-人
105年11月23日 01時27分00秒,彰化縣芳苑鄉,死亡1;受傷0,普通重型-機車;營業用-曳引車
105年11月23日 02時00分00秒,桃園市大園區內海里西濱路二段819號前0.0公尺,死亡1;受傷0,自用-小客車
105年11月23日 03時48分00秒,高雄市三民區同盟二路前0.0公尺,死亡1;受傷2,普通重型-機車;腳踏自行車-慢車;乘客-人
105年11月23日 05時53分00秒,宜蘭縣宜蘭市中山路一段822號前0.0公尺,死亡1;受傷0,民營公車-大客車;行人-人
105年11月23日 10時05分00秒,宜蘭縣南澳鄉台9 116公里900.0公尺處南向中內,死亡1;受傷0,普通重型-機車;自用-曳引車;乘客-人
105年11月23日 10時20分00秒,屏東縣九如鄉東寧路台三線424.5k,死亡1;受傷0,自用-大貨車;普通重型-機車
105年11月23日 17時04分00秒,新竹縣新埔鎮中正路 / 新竹縣新埔鎮環河路,死亡1;受傷0,自用-小客車;普通重型-機車
105年11月23日 18時21分00秒,嘉義市東區南興路前0.0公尺,死亡1;受傷0,計程車-小客車;其他慢車-慢車
105年11月23日 18時25分00秒,雲林縣斗南鎮158乙線東向5.7公里,死亡1;受傷1,自用-小客車;自用-小客車
105年11月24日 08時03分00秒,屏東縣竹田鄉永豐村永豐路87號前0.0公尺,死亡1;受傷0,小型輕型-機車;自用-小貨車(含客、貨兩用)
105年11月24日 17時40分00秒,臺南市永康區三民里永安路 / 臺南市永康區三民里仁愛街,死亡1;受傷0,自用-大貨車;普通重型-機車
105年11月24日 23時45分00秒,新北市樹林區八德街372號前0.0公尺,死亡1;受傷0,普通重型-機車
105年11月25日 06時30分00秒,臺東縣太麻里鄉台9 406公里100.0公尺處北向外側,死亡1;受傷0,行人-人;自用-小客車
105年11月25日 06時38分00秒,新北市八里區龍米路1段30巷前0.0公尺,死亡1;受傷1,普通重型-機車;自用-大貨車;乘客-人
105年11月25日 06時58分00秒,臺中市南區平和里美村南路前0.0公尺,死亡1;受傷0,腳踏自行車-慢車;遊覽車-大客車
105年11月25日 08時40分00秒,新竹縣芎林鄉國道3號 90公里800.0公尺處南向內側,死亡1;受傷2,營業用-小貨車(含客、貨兩用);自用-小客車;自用-小客車;自用-小貨車(含客、貨兩用);乘客-人
105年11月25日 09時19分00秒,南投縣名間鄉中正村彰南路26號前0.0公尺,死亡1;受傷0,普通輕型-機車;營業用-小貨車(含客、貨兩用)
105年11月25日 09時50分00秒,高雄市三民區中華二路前0.0公尺,死亡1;受傷0,自用-小客車;電動自行車-慢車
105年11月25日 15時17分00秒,臺南市麻豆區,死亡1;受傷1,普通重型-機車;乘客-人
105年11月25日 16時10分00秒,雲林縣北港鎮台19 65公里650.0公尺處南向北,死亡1;受傷1,自用-小客車;乘客-人
105年11月25日 16時20分00秒,高雄市鼓山區鼓山一路32號前0.0公尺,死亡1;受傷1,普通重型-機車;行人-人
105年11月25日 19時20分00秒,嘉義縣布袋鎮聯外道路與產業道路路口,死亡1;受傷0,自用-小客車
105年11月25日 19時30分00秒,臺北市大安區仁愛路4段前0.0公尺,死亡1;受傷0,民營公車-大客車;行人-人
105年11月26日 05時08分00秒,臺南市仁德區後壁里中正路二段366號前0.0公尺,死亡1;受傷0,腳踏自行車-慢車;自用-小客車
105年11月26日 07時15分00秒,新竹縣竹東鎮新中正橋芎林往竹東方向,死亡1;受傷1,大型重型1(550C.C.以上)-機車;普通輕型-機車
105年11月26日 07時22分00秒,高雄市大寮區萬大大橋路東向上號前0.0公尺,死亡1;受傷1,普通重型-機車;普通重型-機車
105年11月26日 08時52分00秒,臺南市歸仁區台39線向南14k處慢車道,死亡1;受傷1,普通重型-機車;乘客-人
105年11月26日 09時29分00秒,高雄市三民區大順三路陸橋上號前0.0公尺,死亡1;受傷0,普通輕型-機車
105年11月26日 15時40分00秒,宜蘭縣蘇澳鎮聖愛路前0.0公尺,死亡1;受傷1,自用-小客車;普通重型-機車;乘客-人
105年11月26日 22時43分00秒,臺中市大里區東昇里內新街139號前0.0公尺,死亡1;受傷0,普通重型-機車
105年11月27日 04時44分00秒,臺東縣台東市新生路168巷前0.0公尺,死亡1;受傷0,行人-人;自用-小客車
105年11月28日 10時40分00秒,基隆市中山區通明街74號前0.0公尺,死亡1;受傷0,自用-小貨車(含客、貨兩用);行人-人
105年11月28日 15時19分00秒,彰化縣田中鎮斗中路2段前0.0公尺,死亡1;受傷1,普通重型-機車;乘客-人
105年11月28日 17時12分00秒,新北市泰山區大科路595號前0.0公尺,死亡1;受傷0,普通重型-機車
105年11月28日 17時30分00秒,桃園市楊梅區上田里高上路二段246號前0.0公尺,死亡1;受傷0,自用-小貨車(含客、貨兩用);大型重型1(550C.C.以上)-機車
105年11月29日 05時48分00秒,桃園市大園區國道1號 53公里900.0公尺處北向外側,死亡1;受傷0,自用-大貨車;自用-大貨車;民營客運-大客車;自用-小客車;自用-小客車;自用-小客車
105年11月29日 10時00分00秒,高雄市旗津區旗津一路014號前0.0公尺,死亡1;受傷0,普通重型-機車
105年11月29日 16時00分00秒,臺中市龍井區龍泉里水裡社路前0.0公尺,死亡1;受傷0,自用-小貨車(含客、貨兩用);行人-人
105年11月30日 00時30分00秒,新北市三峽區中正路3段248號前0.0公尺,死亡1;受傷1,大型重型2(250-550C.C.)-機車;自用-小客車;大型重型2(250-550C.C.)-機車
105年11月30日 03時20分00秒,宜蘭縣壯圍鄉壯濱路二段310號前0.0公尺,死亡1;受傷0,普通重型-機車
105年11月30日 05時40分00秒,臺中市后里區墩西里三光路36號前0.0公尺,死亡1;受傷1,腳踏自行車-慢車;普通重型-機車
105年11月30日 08時50分00秒,臺南市佳里區平等街與信義一街口,死亡1;受傷0,普通重型-機車;自用-小客車
105年11月30日 13時38分00秒,臺北市北投區中央南路1段前0.0公尺,死亡1;受傷1,自用-小客車;普通重型-機車;乘客-人
105年11月30日 13時45分00秒,臺南市麻豆區油車里新生北路 / 臺南市麻豆區油車里新興街,死亡1;受傷0,普通重型-機車;營業用-半聯結車
105年11月30日 23時28分00秒,臺北市信義區國道3甲號 3公里900.0公尺處西向交流道,死亡1;受傷0,自用-小客車
105年12月01日 00時55分00秒,桃園市八德區瑞祥里介壽路二段前0.0公尺,死亡1;受傷0,自用-小貨車(含客、貨兩用);普通重型-機車
105年12月01日 04時27分00秒,新竹縣竹東鎮大同路與信義路口,死亡1;受傷0,自用-小貨車(含客、貨兩用);普通重型-機車
105年12月01日 05時23分00秒,桃園市龍潭區東興里中興路389號前0.0公尺,死亡1;受傷0,遊覽車-大客車;腳踏自行車-慢車;自用-小客車
105年12月01日 05時45分00秒,臺中市新社區新社里東新路三段48號前0.0公尺,死亡1;受傷0,自用-小貨車(含客、貨兩用);行人-人
105年12月01日 07時25分00秒,彰化縣秀水鄉復興巷 / 彰化縣秀水鄉復興巷,死亡1;受傷1,普通重型-機車;普通重型-機車
105年12月01日 08時12分00秒,屏東縣屏東市和平路 / 屏東縣屏東市勝利路,死亡1;受傷0,營業用-全聯結車;腳踏自行車-慢車
105年12月02日 21時56分00秒,臺北市中正區新生南路1段60號前0.0公尺,死亡1;受傷1,行人-人;普通重型-機車
105年12月03日 14時10分00秒,新竹市香山區中華路五段473號前0.0公尺,死亡1;受傷1,自用-小客車;普通重型-機車;自用-小客車;乘客-人
105年12月04日 00時00分00秒,屏東縣東港鎮沿海路與明德路口,死亡1;受傷0,普通重型-機車;自用-小客車;乘客-人
105年12月04日 01時11分00秒,彰化縣田尾鄉延平路前0.0公尺,死亡1;受傷0,普通重型-機車
105年12月04日 01時48分00秒,花蓮縣吉安鄉吉安路三段 / 花蓮縣吉安鄉福興路,死亡1;受傷1,普通重型-機車;自用-小客車;乘客-人
105年12月04日 04時51分00秒,臺中市南屯區文山里向上路五段前0.0公尺,死亡1;受傷1,普通重型-機車;乘客-人
105年12月04日 05時20分00秒,雲林縣大埤鄉庄寮19號電桿附近(大埤所轄),死亡1;受傷0,行人-人;自用-小客車
105年12月04日 06時26分00秒,嘉義縣布袋鎮172 4公里100.0公尺處東向一般,死亡1;受傷0,自用-小客車;普通輕型-機車;乘客-人;乘客-人
105年12月04日 08時28分00秒,臺北市文山區景文街前0.0公尺,死亡1;受傷1,普通重型-機車;普通重型-機車
105年12月04日 11時29分00秒,雲林縣土庫鎮大荖162-3號旁路口,死亡1;受傷1,自用-小貨車(含客、貨兩用);普通重型-機車;乘客-人
105年12月04日 15時45分00秒,臺東縣台東市豐谷北路 / 臺東縣台東市豐樂路,死亡1;受傷1,普通重型-機車;普通重型-機車
105年12月05日 00時36分00秒,新北市蘆洲區中山一路前0.0公尺,死亡1;受傷0,行人-人;遊覽車-大客車
105年12月05日 12時40分00秒,臺南市永康區新樹里富強路二段353號前0.0公尺,死亡1;受傷1,自用-小客車;自用-小貨車(含客、貨兩用)
105年12月05日 19時45分00秒,彰化縣永靖鄉永福路2段前0.0公尺,死亡1;受傷0,自用-大貨車;普通重型-機車
105年12月05日 20時45分00秒,屏東縣萬丹鄉大昌路339號前,死亡1;受傷2,自用-小客車;自用-小貨車(含客、貨兩用);乘客-人
105年12月05日 22時17分00秒,花蓮縣秀林鄉民享路17號秀林3號橋前(秀林所),死亡1;受傷0,普通重型-機車
105年12月06日 10時35分00秒,基隆市暖暖區八堵路1號前0.0公尺,死亡1;受傷0,普通重型-機車
105年12月07日 02時00分00秒,屏東縣新園鄉雙園大橋南端,死亡1;受傷0,普通重型-機車
105年12月07日 07時00分00秒,桃園市中壢區過嶺里民族路六段576巷39弄前0.0公尺,死亡1;受傷0,自用-小客車;普通重型-機車
105年12月07日 15時10分00秒,高雄市仁武區仁孝路前0.0公尺,死亡1;受傷0,自用-小貨車(含客、貨兩用);普通重型-機車
105年12月07日 15時30分00秒,花蓮縣富里鄉台9 310公里200.0公尺處北向外側,死亡1;受傷0,普通重型-機車;自用-小客車
105年12月07日 16時52分00秒,屏東縣竹田鄉信實路156-8號前0.0公尺,死亡1;受傷1,自用-小貨車(含客、貨兩用);普通重型-機車
105年12月08日 18時10分00秒,宜蘭縣壯圍鄉永美路20巷前0.0公尺,死亡1;受傷1,普通重型-機車;普通重型-機車
105年12月08日 22時32分00秒,彰化縣社頭鄉中山路1段 / 彰化縣社頭鄉中興路,死亡1;受傷0,普通輕型-機車;民營客運-大客車
105年12月09日 00時58分00秒,屏東縣高樹鄉維興路 / 屏東縣高樹鄉泰和路,死亡1;受傷0,自用-小客車;行人-人
105年12月09日 08時41分00秒,彰化縣二林鎮斗苑路4段 / 彰化縣二林鎮大成路,死亡1;受傷0,自用-曳引車;腳踏自行車-慢車
105年12月09日 11時46分00秒,嘉義縣朴子市台19 88公里600.0公尺處南向內側,死亡1;受傷0,普通輕型-機車;營業用-曳引車
105年12月09日 22時52分00秒,新北市樹林區中山路1段前0.0公尺,死亡1;受傷0,民營公車-大客車;普通重型-機車
105年12月10日 00時13分00秒,臺南市仁德區國道1號 332公里300.0公尺處南向內側,死亡1;受傷0,自用-小客車;自用-小客車
105年12月10日 08時40分00秒,新竹縣新豐鄉台15線63.5公里南下車道,死亡1;受傷1,普通重型-機車;普通重型-機車
105年12月10日 12時16分00秒,花蓮縣吉安鄉中央路一段 / 花蓮縣吉安鄉福興七街,死亡1;受傷1,普通輕型-機車;自用-小客車
105年12月10日 19時35分00秒,桃園市中壢區永福里東園路38-2號前0.0公尺,死亡1;受傷0,自用-小客車;自用-小客車;乘客-人
105年12月10日 23時30分00秒,臺北市士林區承德橋道路前0.0公尺,死亡1;受傷1,普通重型-機車;行人-人
105年12月11日 00時47分00秒,新北市板橋區中山路前0.0公尺,死亡1;受傷1,自用-小客車;普通重型-機車;自用-小客車;自用-小客車
105年12月11日 01時42分00秒,桃園市桃園區文中里文中一路 / 桃園市桃園區文中里力行路,死亡1;受傷0,普通重型-機車;自用-小貨車(含客、貨兩用)
105年12月11日 04時43分00秒,臺北市大同區環河北路2段13號前0.0公尺,死亡1;受傷1,大型重型1(550C.C.以上)-機車;自用-小客車;乘客-人
105年12月11日 07時33分00秒,金門縣金城鎮民權路 / 金門縣金城鎮民生路,死亡1;受傷0,自用-小客車;電動自行車-慢車
105年12月11日 20時35分00秒,臺南市東山區165 15公里800.0公尺處南向外側,死亡1;受傷0,普通重型-機車
105年12月11日 23時35分00秒,臺北市中正區水源快速道路前0.0公尺,死亡1;受傷0,自用-小客車;自用-大貨車
105年12月12日 05時36分00秒,彰化縣二林鎮斗苑路3段前0.0公尺,死亡1;受傷0,自用-小客車;腳踏自行車-慢車
